playId,playerId,gameId,season,week,gameDate,homeTeamId,visitorTeamId,seasonType,winningTeam
10003691,20030010,56411,2014,17,2014-12-28,325,1050,REG,325
10003691,20030010,56411,2014,17,2014-12-28,325,1050,REG,325
10003698,20090057,56411,2014,17,2014-12-28,325,1050,REG,325
10003698,20090057,56411,2014,17,2014-12-28,325,1050,REG,325
10003698,20090057,56411,2014,17,2014-12-28,325,1050,REG,325
10003713,20110165,56411,2014,17,2014-12-28,325,1050,REG,325
10003713,20110165,56411,2014,17,2014-12-28,325,1050,REG,325
10003713,20110165,56411,2014,17,2014-12-28,325,1050,REG,325
10003714,20120236,56411,2014,17,2014-12-28,325,1050,REG,325
10003714,20120236,56411,2014,17,2014-12-28,325,1050,REG,325
10003714,20120236,56411,2014,17,2014-12-28,325,1050,REG,325
10003827,20140048,56380,2014,15,2014-12-14,325,2250,REG,325
10003827,20140048,56380,2014,15,2014-12-14,325,2250,REG,325
10003827,20140048,56380,2014,15,2014-12-14,325,2250,REG,325
10003828,20060126,56380,2014,15,2014-12-14,325,2250,REG,325
10003828,20060126,56380,2014,15,2014-12-14,325,2250,REG,325
10003828,20060126,56380,2014,15,2014-12-14,325,2250,REG,325
10003838,20030010,56380,2014,15,2014-12-14,325,2250,REG,325
10003838,20030010,56380,2014,15,2014-12-14,325,2250,REG,325
10003838,20030010,56380,2014,15,2014-12-14,325,2250,REG,325
10003861,20030010,56380,2014,15,2014-12-14,325,2250,REG,325
10003861,20030010,56380,2014,15,2014-12-14,325,2250,REG,325
10003861,20030010,56380,2014,15,2014-12-14,325,2250,REG,325
10003919,20140048,56380,2014,15,2014-12-14,325,2250,REG,325
10003919,20140048,56380,2014,15,2014-12-14,325,2250,REG,325
10003919,20140048,56380,2014,15,2014-12-14,325,2250,REG,325
10003932,20140017,56380,2014,15,2014-12-14,325,2250,REG,325
10003932,20140017,56380,2014,15,2014-12-14,325,2250,REG,325
10003932,20140017,56380,2014,15,2014-12-14,325,2250,REG,325
10003955,20110165,56380,2014,15,2014-12-14,325,2250,REG,325
10003955,20110165,56380,2014,15,2014-12-14,325,2250,REG,325
10003955,20110165,56380,2014,15,2014-12-14,325,2250,REG,325
10004027,20060126,56186,2014,2,2014-09-11,325,3900,REG,325
10004027,20060126,56186,2014,2,2014-09-11,325,3900,REG,325
10004027,20060126,56186,2014,2,2014-09-11,325,3900,REG,325
10004042,20060126,56186,2014,2,2014-09-11,325,3900,REG,325
10004042,20060126,56186,2014,2,2014-09-11,325,3900,REG,325
10004042,20060126,56186,2014,2,2014-09-11,325,3900,REG,325
10004138,20140048,56349,2014,13,2014-11-30,325,4400,REG,4400
10004138,20140048,56349,2014,13,2014-11-30,325,4400,REG,4400
10004138,20140048,56349,2014,13,2014-11-30,325,4400,REG,4400
10004226,20030010,56349,2014,13,2014-11-30,325,4400,REG,4400
10004226,20030010,56349,2014,13,2014-11-30,325,4400,REG,4400
10004226,20030010,56349,2014,13,2014-11-30,325,4400,REG,4400
10004327,20130040,56428,2014,1,2014-08-07,325,4500,PRE,325
10004327,20130040,56428,2014,1,2014-08-07,325,4500,PRE,325
10004327,20130040,56428,2014,1,2014-08-07,325,4500,PRE,325
10004334,20110426,56428,2014,1,2014-08-07,325,4500,PRE,325
10004334,20110426,56428,2014,1,2014-08-07,325,4500,PRE,325
10004334,20110426,56428,2014,1,2014-08-07,325,4500,PRE,325
10004370,20140017,56428,2014,1,2014-08-07,325,4500,PRE,325
10004370,20140017,56428,2014,1,2014-08-07,325,4500,PRE,325
10004370,20140017,56428,2014,1,2014-08-07,325,4500,PRE,325
10004409,20140828,56428,2014,1,2014-08-07,325,4500,PRE,325
10004409,20140828,56428,2014,1,2014-08-07,325,4500,PRE,325
10004409,20140828,56428,2014,1,2014-08-07,325,4500,PRE,325
10004418,20130088,56428,2014,1,2014-08-07,325,4500,PRE,325
10004418,20130088,56428,2014,1,2014-08-07,325,4500,PRE,325
10004418,20130088,56428,2014,1,2014-08-07,325,4500,PRE,325
10004488,20060126,56305,2014,10,2014-11-09,325,2100,REG,325
10004488,20060126,56305,2014,10,2014-11-09,325,2100,REG,325
10004488,20060126,56305,2014,10,2014-11-09,325,2100,REG,325
10004500,20140048,56305,2014,10,2014-11-09,325,2100,REG,325
10004500,20140048,56305,2014,10,2014-11-09,325,2100,REG,325
10004500,20140048,56305,2014,10,2014-11-09,325,2100,REG,325
10004522,20100016,56305,2014,10,2014-11-09,325,2100,REG,325
10004522,20100016,56305,2014,10,2014-11-09,325,2100,REG,325
10004522,20100016,56305,2014,10,2014-11-09,325,2100,REG,325
10004557,20030010,56305,2014,10,2014-11-09,325,2100,REG,325
10004557,20030010,56305,2014,10,2014-11-09,325,2100,REG,325
10004557,20030010,56305,2014,10,2014-11-09,325,2100,REG,325
10004572,20060126,56305,2014,10,2014-11-09,325,2100,REG,325
10004572,20060126,56305,2014,10,2014-11-09,325,2100,REG,325
10004572,20060126,56305,2014,10,2014-11-09,325,2100,REG,325
10004605,20140079,56468,2014,3,2014-08-23,325,5110,PRE,325
10004605,20140079,56468,2014,3,2014-08-23,325,5110,PRE,325
10004605,20140079,56468,2014,3,2014-08-23,325,5110,PRE,325
10004610,20060092,56468,2014,3,2014-08-23,325,5110,PRE,325
10004610,20060092,56468,2014,3,2014-08-23,325,5110,PRE,325
10004610,20060092,56468,2014,3,2014-08-23,325,5110,PRE,325
10004632,20110016,56468,2014,3,2014-08-23,325,5110,PRE,325
10004632,20110016,56468,2014,3,2014-08-23,325,5110,PRE,325
10004632,20110016,56468,2014,3,2014-08-23,325,5110,PRE,325
10004645,20140048,56468,2014,3,2014-08-23,325,5110,PRE,325
10004645,20140048,56468,2014,3,2014-08-23,325,5110,PRE,325
10004645,20140048,56468,2014,3,2014-08-23,325,5110,PRE,325
10004659,20060126,56468,2014,3,2014-08-23,325,5110,PRE,325
10004659,20060126,56468,2014,3,2014-08-23,325,5110,PRE,325
10004659,20060126,56468,2014,3,2014-08-23,325,5110,PRE,325
10004699,20140047,56468,2014,3,2014-08-23,325,5110,PRE,325
10004699,20140047,56468,2014,3,2014-08-23,325,5110,PRE,325
10004699,20140047,56468,2014,3,2014-08-23,325,5110,PRE,325
10004821,20120105,56350,2014,13,2014-11-30,610,1050,REG,610
10004821,20120105,56350,2014,13,2014-11-30,610,1050,REG,610
10004821,20120105,56350,2014,13,2014-11-30,610,1050,REG,610
10004826,20090424,56350,2014,13,2014-11-30,610,1050,REG,610
10004826,20090424,56350,2014,13,2014-11-30,610,1050,REG,610
10004826,20090424,56350,2014,13,2014-11-30,610,1050,REG,610
10004844,20060134,56350,2014,13,2014-11-30,610,1050,REG,610
10004844,20060134,56350,2014,13,2014-11-30,610,1050,REG,610
10004844,20060134,56350,2014,13,2014-11-30,610,1050,REG,610
10004927,20130005,56475,2014,4,2014-08-28,610,1540,PRE,1540
10004927,20130005,56475,2014,4,2014-08-28,610,1540,PRE,1540
10004927,20130005,56475,2014,4,2014-08-28,610,1540,PRE,1540
10004999,20110847,56475,2014,4,2014-08-28,610,1540,PRE,1540
10004999,20110847,56475,2014,4,2014-08-28,610,1540,PRE,1540
10004999,20110847,56475,2014,4,2014-08-28,610,1540,PRE,1540
10005007,20100638,56475,2014,4,2014-08-28,610,1540,PRE,1540
10005007,20100638,56475,2014,4,2014-08-28,610,1540,PRE,1540
10005007,20100638,56475,2014,4,2014-08-28,610,1540,PRE,1540
10005066,20120482,56475,2014,4,2014-08-28,610,1540,PRE,1540
10005066,20120482,56475,2014,4,2014-08-28,610,1540,PRE,1540
10005066,20120482,56475,2014,4,2014-08-28,610,1540,PRE,1540
10005120,20080152,56381,2014,15,2014-12-14,610,1800,REG,610
10005120,20080152,56381,2014,15,2014-12-14,610,1800,REG,610
10005120,20080152,56381,2014,15,2014-12-14,610,1800,REG,610
10005219,20090026,56381,2014,15,2014-12-14,610,1800,REG,610
10005219,20090026,56381,2014,15,2014-12-14,610,1800,REG,610
10005219,20090026,56381,2014,15,2014-12-14,610,1800,REG,610
10005236,20090026,56381,2014,15,2014-12-14,610,1800,REG,610
10005236,20090026,56381,2014,15,2014-12-14,610,1800,REG,610
10005236,20090026,56381,2014,15,2014-12-14,610,1800,REG,610
10005261,20060001,56381,2014,15,2014-12-14,610,1800,REG,610
10005261,20060001,56381,2014,15,2014-12-14,610,1800,REG,610
10005261,20060001,56381,2014,15,2014-12-14,610,1800,REG,610
10005282,20100031,56306,2014,10,2014-11-09,610,2310,REG,2310
10005282,20100031,56306,2014,10,2014-11-09,610,2310,REG,2310
10005282,20100031,56306,2014,10,2014-11-09,610,2310,REG,2310
10005313,20060001,56306,2014,10,2014-11-09,610,2310,REG,2310
10005313,20060001,56306,2014,10,2014-11-09,610,2310,REG,2310
10005313,20060001,56306,2014,10,2014-11-09,610,2310,REG,2310
10005326,20120011,56306,2014,10,2014-11-09,610,2310,REG,2310
10005326,20120011,56306,2014,10,2014-11-09,610,2310,REG,2310
10005326,20120011,56306,2014,10,2014-11-09,610,2310,REG,2310
10005365,20110003,56306,2014,10,2014-11-09,610,2310,REG,2310
10005365,20110003,56306,2014,10,2014-11-09,610,2310,REG,2310
10005365,20110003,56306,2014,10,2014-11-09,610,2310,REG,2310
10005386,20100031,56306,2014,10,2014-11-09,610,2310,REG,2310
10005386,20100031,56306,2014,10,2014-11-09,610,2310,REG,2310
10005386,20100031,56306,2014,10,2014-11-09,610,2310,REG,2310
10005398,20110003,56306,2014,10,2014-11-09,610,2310,REG,2310
10005398,20110003,56306,2014,10,2014-11-09,610,2310,REG,2310
10005398,20110003,56306,2014,10,2014-11-09,610,2310,REG,2310
10005413,20110003,56306,2014,10,2014-11-09,610,2310,REG,2310
10005413,20110003,56306,2014,10,2014-11-09,610,2310,REG,2310
10005413,20110003,56306,2014,10,2014-11-09,610,2310,REG,2310
10005442,20060001,56187,2014,2,2014-09-14,610,2700,REG,610
10005442,20060001,56187,2014,2,2014-09-14,610,2700,REG,610
10005442,20060001,56187,2014,2,2014-09-14,610,2700,REG,610
10005471,20060134,56187,2014,2,2014-09-14,610,2700,REG,610
10005471,20060134,56187,2014,2,2014-09-14,610,2700,REG,610
10005471,20060134,56187,2014,2,2014-09-14,610,2700,REG,610
10005472,20100031,56187,2014,2,2014-09-14,610,2700,REG,610
10005472,20100031,56187,2014,2,2014-09-14,610,2700,REG,610
10005472,20100031,56187,2014,2,2014-09-14,610,2700,REG,610
10005583,20130635,56187,2014,2,2014-09-14,610,2700,REG,610
10005583,20130635,56187,2014,2,2014-09-14,610,2700,REG,610
10005583,20130635,56187,2014,2,2014-09-14,610,2700,REG,610
10005621,20110003,56263,2014,7,2014-10-19,610,3000,REG,610
10005621,20110003,56263,2014,7,2014-10-19,610,3000,REG,610
10005621,20110003,56263,2014,7,2014-10-19,610,3000,REG,610
10005671,20100100,56263,2014,7,2014-10-19,610,3000,REG,610
10005671,20100100,56263,2014,7,2014-10-19,610,3000,REG,610
10005671,20100100,56263,2014,7,2014-10-19,610,3000,REG,610
10005676,20060001,56263,2014,7,2014-10-19,610,3000,REG,610
10005676,20060001,56263,2014,7,2014-10-19,610,3000,REG,610
10005676,20060001,56263,2014,7,2014-10-19,610,3000,REG,610
10005706,20100100,56263,2014,7,2014-10-19,610,3000,REG,610
10005706,20100100,56263,2014,7,2014-10-19,610,3000,REG,610
10005706,20100100,56263,2014,7,2014-10-19,610,3000,REG,610
10005714,20100100,56263,2014,7,2014-10-19,610,3000,REG,610
10005714,20100100,56263,2014,7,2014-10-19,610,3000,REG,610
10005714,20100100,56263,2014,7,2014-10-19,610,3000,REG,610
10005725,20100031,56263,2014,7,2014-10-19,610,3000,REG,610
10005725,20100031,56263,2014,7,2014-10-19,610,3000,REG,610
10005725,20100031,56263,2014,7,2014-10-19,610,3000,REG,610
10005726,20110003,56263,2014,7,2014-10-19,610,3000,REG,610
10005726,20110003,56263,2014,7,2014-10-19,610,3000,REG,610
10005726,20110003,56263,2014,7,2014-10-19,610,3000,REG,610
10005738,20130023,56263,2014,7,2014-10-19,610,3000,REG,610
10005738,20130023,56263,2014,7,2014-10-19,610,3000,REG,610
10005738,20130023,56263,2014,7,2014-10-19,610,3000,REG,610
10005753,20100046,56263,2014,7,2014-10-19,610,3000,REG,610
10005753,20100046,56263,2014,7,2014-10-19,610,3000,REG,610
10005753,20100046,56263,2014,7,2014-10-19,610,3000,REG,610
10005755,20060606,56263,2014,7,2014-10-19,610,3000,REG,610
10005755,20060606,56263,2014,7,2014-10-19,610,3000,REG,610
10005755,20060606,56263,2014,7,2014-10-19,610,3000,REG,610
10005817,20100031,56248,2014,6,2014-10-12,610,3200,REG,3200
10005817,20100031,56248,2014,6,2014-10-12,610,3200,REG,3200
10005817,20100031,56248,2014,6,2014-10-12,610,3200,REG,3200
