gameId,season,gameDate,homeTeamId,visitorTeamId,seasonType,winningTeam
57115,2016,2016-12-18,2120,2250,REG,2120
57116,2016,2016-12-18,2310,2100,REG,2100
57111,2016,2016-12-18,325,3700,REG,325
57112,2016,2016-12-18,610,1050,REG,610
57113,2016,2016-12-18,810,1800,REG,1800
57117,2016,2016-12-18,3000,2200,REG,2200
57121,2016,2016-12-18,1400,3200,REG,3200
57122,2016,2016-12-18,4400,2520,REG,2520
57123,2016,2016-12-18,920,3900,REG,3900
57118,2016,2016-12-18,3410,1540,REG,3410
57119,2016,2016-12-18,3800,3300,REG,3300
57120,2016,2016-12-18,200,4500,REG,200
57124,2016,2016-12-19,5110,750,REG,750
57125,2016,2016-12-22,3700,3410,REG,3700
57129,2016,2016-12-24,1050,4400,REG,1050
57130,2016,2016-12-24,1800,3000,REG,1800
57131,2016,2016-12-24,2250,2100,REG,2250
57126,2016,2016-12-24,610,2700,REG,2700
57127,2016,2016-12-24,750,200,REG,200
57128,2016,2016-12-24,810,5110,REG,5110
57135,2016,2016-12-24,2510,4500,REG,4500
57136,2016,2016-12-24,4600,3800,REG,3800
57137,2016,2016-12-24,2120,920,REG,2120
57132,2016,2016-12-24,3200,3430,REG,3200
57133,2016,2016-12-24,3300,4900,REG,3300
57134,2016,2016-12-24,2520,2200,REG,2520
57138,2016,2016-12-25,3900,325,REG,3900
57139,2016,2016-12-25,2310,1400,REG,2310
57140,2016,2016-12-26,1200,1540,REG,1200
57146,2016,2017-01-01,3000,810,REG,3000
57145,2016,2017-01-01,2700,3200,REG,3200
57148,2016,2017-01-01,3700,1200,REG,3700
57147,2016,2017-01-01,3430,610,REG,3430
57142,2016,2017-01-01,920,325,REG,920
57141,2016,2017-01-01,200,3300,REG,200
57144,2016,2017-01-01,2200,2250,REG,2200
57143,2016,2017-01-01,1540,1800,REG,1800
57154,2016,2017-01-01,2510,3800,REG,3800
57153,2016,2017-01-01,1400,2520,REG,1400
57156,2016,2017-01-01,4500,4600,REG,4600
57155,2016,2017-01-01,4400,2310,REG,2310
57150,2016,2017-01-01,4900,750,REG,4900
57149,2016,2017-01-01,3900,1050,REG,3900
57152,2016,2017-01-01,5110,3410,REG,3410
57151,2016,2017-01-01,2100,2120,REG,2100
57167,2016,2017-02-05,200,3200,SB,3200
57234,2017,2017-09-07,3200,2310,REG,2310
57244,2017,2017-09-10,2510,2200,REG,2510
57240,2017,2017-09-10,2120,2250,REG,2250
57237,2017,2017-09-10,920,325,REG,325
57247,2017,2017-09-10,1200,3410,REG,1200
57246,2017,2017-09-10,4500,750,REG,750
57245,2017,2017-09-10,1800,4600,REG,1800
57242,2017,2017-09-10,2100,2520,REG,2520
57236,2017,2017-09-10,810,200,REG,200
57235,2017,2017-09-10,610,3430,REG,610
57238,2017,2017-09-10,1050,3900,REG,3900
57243,2017,2017-09-10,5110,3700,REG,3700
57239,2017,2017-09-10,1540,3800,REG,1540
57249,2017,2017-09-11,1400,4400,REG,1400
57248,2017,2017-09-11,3000,3300,REG,3000
57250,2017,2017-09-14,920,2120,REG,2120
57260,2017,2017-09-17,2520,3430,REG,2520
57255,2017,2017-09-17,2310,3700,REG,2310
57252,2017,2017-09-17,750,610,REG,750
57262,2017,2017-09-17,2510,5110,REG,5110
57264,2017,2017-09-17,200,1800,REG,200
57261,2017,2017-09-17,1400,1200,REG,1400
57263,2017,2017-09-17,4600,4500,REG,4600
57258,2017,2017-09-17,4900,810,REG,4900
57257,2017,2017-09-17,3900,3000,REG,3900
57259,2017,2017-09-17,4400,2700,REG,2700
57251,2017,2017-09-17,325,1050,REG,325
57254,2017,2017-09-17,2250,2100,REG,2100
57253,2017,2017-09-17,2200,3800,REG,3800
57256,2017,2017-09-17,3300,3200,REG,3200
57265,2017,2017-09-18,3410,1540,REG,1540
57266,2017,2017-09-21,4500,2510,REG,2510
57268,2017,2017-09-24,610,1400,REG,610
57271,2017,2017-09-24,1540,200,REG,200
57273,2017,2017-09-24,3000,4900,REG,3000
57277,2017,2017-09-24,2100,4600,REG,2100
57280,2017,2017-09-24,5110,2520,REG,5110
57279,2017,2017-09-24,4400,2310,REG,2310
57278,2017,2017-09-24,1800,920,REG,1800
57272,2017,2017-09-24,2200,1050,REG,2200
57275,2017,2017-09-24,3430,2700,REG,3430
57269,2017,2017-09-24,750,3300,REG,3300
57267,2017,2017-09-24,2250,325,REG,2250
57274,2017,2017-09-24,3200,2120,REG,3200
57276,2017,2017-09-24,3700,3410,REG,3700
57270,2017,2017-09-24,810,3900,REG,810
57281,2017,2017-09-25,3800,1200,REG,1200
57282,2017,2017-09-28,1800,810,REG,1800
57294,2017,2017-10-01,4900,3410,REG,4900
57286,2017,2017-10-01,1050,920,REG,920
57287,2017,2017-10-01,1200,2510,REG,2510
57293,2017,2017-10-01,4400,3700,REG,3700
57296,2017,2017-10-01,4600,2200,REG,4600
57295,2017,2017-10-01,1400,2520,REG,1400
57292,2017,2017-10-01,3800,4500,REG,3800
57288,2017,2017-10-01,2120,2100,REG,2120
57290,2017,2017-10-01,3200,750,REG,750
57289,2017,2017-10-01,3000,1540,REG,1540
57283,2017,2017-10-01,2700,3300,REG,3300
57285,2017,2017-10-01,325,3900,REG,3900
57291,2017,2017-10-01,3430,2250,REG,3430
57284,2017,2017-10-01,200,610,REG,610
57297,2017,2017-10-02,2310,5110,REG,2310
57298,2017,2017-10-05,4900,3200,REG,3200
57307,2017,2017-10-08,2510,4600,REG,4600
57302,2017,2017-10-08,2200,4500,REG,2200
57305,2017,2017-10-08,3700,3800,REG,3700
57310,2017,2017-10-08,2120,2310,REG,2310
57309,2017,2017-10-08,1200,1800,REG,1800
57308,2017,2017-10-08,2520,325,REG,325
57300,2017,2017-10-08,1050,3430,REG,3430
57306,2017,2017-10-08,3900,2250,REG,2250
57299,2017,2017-10-08,920,610,REG,920
57301,2017,2017-10-08,1540,750,REG,750
57304,2017,2017-10-08,3410,4400,REG,4400
57303,2017,2017-10-08,2700,2100,REG,2700
57311,2017,2017-10-09,810,3000,REG,3000
57312,2017,2017-10-12,750,3700,REG,3700
57321,2017,2017-10-15,2250,2510,REG,2510
57317,2017,2017-10-15,3300,1540,REG,3300
57319,2017,2017-10-15,5110,4500,REG,5110
57324,2017,2017-10-15,1400,3410,REG,3410
57323,2017,2017-10-15,2520,4400,REG,4400
57322,2017,2017-10-15,2310,3900,REG,3900
57314,2017,2017-10-15,325,810,REG,810
57316,2017,2017-10-15,3000,1800,REG,3000
57320,2017,2017-10-15,3800,4900,REG,3800
57315,2017,2017-10-15,2120,1050,REG,2120
57313,2017,2017-10-15,200,2700,REG,2700
57318,2017,2017-10-15,3430,3200,REG,3200
57325,2017,2017-10-16,2100,2200,REG,2100
57326,2017,2017-10-19,2520,2310,REG,0
57337,2017,2017-10-22,4400,1400,REG,4400
57331,2017,2017-10-22,2200,2250,REG,2250
57329,2017,2017-10-22,1050,2100,REG,2100
57339,2017,2017-10-22,3200,200,REG,3200
57335,2017,2017-10-22,3900,920,REG,3900
57338,2017,2017-10-22,3410,4600,REG,4600
57328,2017,2017-10-22,810,750,REG,810
57327,2017,2017-10-22,610,4900,REG,610
57333,2017,2017-10-22,2700,3430,REG,2700
57336,2017,2017-10-22,4500,1200,REG,1200
57334,2017,2017-10-22,3000,325,REG,3000
57332,2017,2017-10-22,2510,3800,REG,2510
57330,2017,2017-10-22,1800,3300,REG,3300
57340,2017,2017-10-23,3700,5110,REG,3700
57341,2017,2017-10-26,325,2700,REG,325
57345,2017,2017-10-29,3200,4400,REG,3200
57346,2017,2017-10-29,3300,810,REG,3300
57348,2017,2017-10-29,3700,4500,REG,3700
57352,2017,2017-10-29,1540,3900,REG,3900
57351,2017,2017-10-29,5110,1200,REG,1200
57350,2017,2017-10-29,4600,2120,REG,4600
57343,2017,2017-10-29,610,2520,REG,610
57342,2017,2017-10-29,1050,3000,REG,3000
57347,2017,2017-10-29,3430,200,REG,200
57349,2017,2017-10-29,4900,750,REG,750
57344,2017,2017-10-29,920,2200,REG,920
57353,2017,2017-10-30,2310,1400,REG,2310
57354,2017,2017-11-02,3430,610,REG,3430
57362,2017,2017-11-05,4500,3800,REG,3800
57361,2017,2017-11-05,2100,325,REG,2100
57358,2017,2017-11-05,3300,4900,REG,3300
57365,2017,2017-11-05,2700,2520,REG,2520
57364,2017,2017-11-05,1200,2310,REG,1200
57363,2017,2017-11-05,4600,5110,REG,5110
57357,2017,2017-11-05,2250,920,REG,2250
57356,2017,2017-11-05,2120,2200,REG,2200
57360,2017,2017-11-05,3700,1400,REG,3700
57355,2017,2017-11-05,750,200,REG,750
57359,2017,2017-11-05,3410,2510,REG,2510
57366,2017,2017-11-06,1800,1540,REG,1540
57367,2017,2017-11-09,3800,4600,REG,4600
57371,2017,2017-11-12,2200,3900,REG,3900
57370,2017,2017-11-12,1540,1050,REG,1540
57369,2017,2017-11-12,810,1800,REG,1800
57379,2017,2017-11-12,1400,3200,REG,3200
57377,2017,2017-11-12,200,1200,REG,200
57376,2017,2017-11-12,2510,2120,REG,2510
57372,2017,2017-11-12,2250,4400,REG,2250
57375,2017,2017-11-12,5110,3000,REG,3000
57378,2017,2017-11-12,4500,3410,REG,4500
57374,2017,2017-11-12,2100,920,REG,2100
57373,2017,2017-11-12,4900,3430,REG,4900
57368,2017,2017-11-12,610,3300,REG,3300
57380,2017,2017-11-13,750,2700,REG,750
57381,2017,2017-11-16,3900,2100,REG,3900
57389,2017,2017-11-19,4400,610,REG,4400
57387,2017,2017-11-19,3300,5110,REG,3300
57388,2017,2017-11-19,3410,2310,REG,3410
57392,2017,2017-11-19,1200,3700,REG,3700
57390,2017,2017-11-19,1400,920,REG,920
57391,2017,2017-11-19,2520,3200,REG,3200
57384,2017,2017-11-19,1800,325,REG,325
57382,2017,2017-11-19,810,1540,REG,1540
57385,2017,2017-11-19,2120,3800,REG,2120
57383,2017,2017-11-19,1050,2250,REG,2250
57386,2017,2017-11-19,3000,2510,REG,3000
57241,2017,2017-11-19,2700,4900,REG,2700
57393,2017,2017-11-20,4600,200,REG,200
57395,2017,2017-11-23,1200,4400,REG,4400
57396,2017,2017-11-23,5110,3410,REG,5110
57394,2017,2017-11-23,1540,3000,REG,3000
57404,2017,2017-11-26,2510,3300,REG,2510
57405,2017,2017-11-26,4500,4600,REG,4600
57397,2017,2017-11-26,200,4900,REG,200
57408,2017,2017-11-26,3900,1800,REG,3900
57406,2017,2017-11-26,3800,2250,REG,3800
57407,2017,2017-11-26,2520,1400,REG,2520
57400,2017,2017-11-26,2310,610,REG,610
57402,2017,2017-11-26,3430,750,REG,750
57403,2017,2017-11-26,3700,810,REG,3700
57398,2017,2017-11-26,920,1050,REG,920
57401,2017,2017-11-26,3200,2700,REG,3200
57399,2017,2017-11-26,2200,2100,REG,2100
57409,2017,2017-11-27,325,2120,REG,325
57410,2017,2017-11-30,1200,5110,REG,1200
57421,2017,2017-12-03,4400,1050,REG,4400
57420,2017,2017-12-03,2100,2120,REG,2100
57416,2017,2017-12-03,2250,2200,REG,2250
57418,2017,2017-12-03,3300,750,REG,3300
57424,2017,2017-12-03,4600,3700,REG,4600
57422,2017,2017-12-03,3800,2510,REG,2510
57423,2017,2017-12-03,2520,3410,REG,2520
57419,2017,2017-12-03,3430,2310,REG,3430
57417,2017,2017-12-03,2700,1400,REG,2700
57415,2017,2017-12-03,1800,4900,REG,1800
57411,2017,2017-12-03,200,3000,REG,3000
57414,2017,2017-12-03,810,4500,REG,4500
57412,2017,2017-12-03,325,1540,REG,325
57413,2017,2017-12-03,610,3200,REG,3200
57425,2017,2017-12-04,920,3900,REG,3900
57426,2017,2017-12-07,200,3300,REG,200
57437,2017,2017-12-10,4400,5110,REG,4400
57436,2017,2017-12-10,1400,3430,REG,1400
57430,2017,2017-12-10,1050,1800,REG,1800
57435,2017,2017-12-10,3800,2100,REG,3800
57440,2017,2017-12-10,3900,325,REG,3900
57432,2017,2017-12-10,2250,4600,REG,2250
57438,2017,2017-12-10,2510,3700,REG,3700
57431,2017,2017-12-10,2120,4500,REG,4500
57429,2017,2017-12-10,920,810,REG,810
57427,2017,2017-12-10,610,2200,REG,610
57439,2017,2017-12-10,3410,1200,REG,1200
57434,2017,2017-12-10,4900,1540,REG,1540
57433,2017,2017-12-10,2310,2520,REG,2310
57428,2017,2017-12-10,750,3000,REG,750
57441,2017,2017-12-11,2700,3200,REG,2700
57442,2017,2017-12-14,2200,1400,REG,1400
57443,2017,2017-12-16,1540,810,REG,1540
57444,2017,2017-12-16,2310,4400,REG,2310
57453,2017,2017-12-17,4600,2510,REG,2510
57452,2017,2017-12-17,5110,3800,REG,5110
57449,2017,2017-12-17,3000,920,REG,3000
57456,2017,2017-12-17,2520,1200,REG,1200
57454,2017,2017-12-17,3900,3200,REG,3200
57455,2017,2017-12-17,4500,2100,REG,4500
57448,2017,2017-12-17,2250,2120,REG,2250
57445,2017,2017-12-17,610,2700,REG,610
57446,2017,2017-12-17,750,1800,REG,750
57451,2017,2017-12-17,3410,3700,REG,3700
57447,2017,2017-12-17,1050,325,REG,325
57450,2017,2017-12-17,3300,3430,REG,3300
57457,2017,2017-12-18,4900,200,REG,200
57459,2017,2017-12-23,1800,3000,REG,3000
57458,2017,2017-12-23,325,2200,REG,325
57465,2017,2017-12-24,3300,200,REG,3300
57462,2017,2017-12-24,920,1540,REG,920
57463,2017,2017-12-24,2310,2700,REG,2310
57470,2017,2017-12-24,3800,3410,REG,3800
57469,2017,2017-12-24,4500,2250,REG,4500
57460,2017,2017-12-24,750,4900,REG,750
57461,2017,2017-12-24,810,1050,REG,810
57468,2017,2017-12-24,5110,1400,REG,5110
57471,2017,2017-12-24,1200,4600,REG,4600
57466,2017,2017-12-24,3430,4400,REG,4400
57467,2017,2017-12-24,2100,2510,REG,2510
57464,2017,2017-12-24,3200,610,REG,3200
57473,2017,2017-12-25,3700,2520,REG,3700
57472,2017,2017-12-25,2120,3900,REG,3900
57488,2017,2017-12-31,2510,4500,REG,4500
57484,2017,2017-12-31,4900,3300,REG,4900
57474,2017,2017-12-31,200,750,REG,200
57487,2017,2017-12-31,4400,2520,REG,4400
57478,2017,2017-12-31,2700,610,REG,610
57475,2017,2017-12-31,325,920,REG,920
57489,2017,2017-12-31,4600,3800,REG,3800
57486,2017,2017-12-31,1400,2310,REG,2310
57485,2017,2017-12-31,2100,2250,REG,2100
57476,2017,2017-12-31,1540,1800,REG,1540
57479,2017,2017-12-31,3000,810,REG,3000
57481,2017,2017-12-31,3410,5110,REG,3410
57477,2017,2017-12-31,2200,2120,REG,2200
57483,2017,2017-12-31,3900,1050,REG,3900
57482,2017,2017-12-31,3700,1200,REG,1200
57480,2017,2017-12-31,3200,3430,REG,3200
57491,2017,2018-01-06,2510,200,POST,200
57490,2017,2018-01-06,2310,2100,POST,2100
57492,2017,2018-01-07,2250,610,POST,2250
57493,2017,2018-01-07,3300,750,POST,3300
57495,2017,2018-01-13,3200,2100,POST,3200
57494,2017,2018-01-13,3700,200,POST,3700
57496,2017,2018-01-14,3900,2250,POST,2250
57497,2017,2018-01-14,3000,3300,POST,3000
57498,2017,2018-01-21,3200,2250,POST,3200
57499,2017,2018-01-21,3700,3000,POST,3700
57500,2017,2018-02-04,3200,3700,POST,3700
57567,2018,2018-09-06,3700,200,REG,3700
57577,2018,2018-09-09,3800,5110,REG,5110
57576,2018,2018-09-09,4400,2310,REG,2310
57574,2018,2018-09-09,3300,4900,REG,4900
57580,2018,2018-09-09,1800,810,REG,1800
57578,2018,2018-09-09,750,1200,REG,750
57579,2018,2018-09-09,1400,4600,REG,1400
57575,2018,2018-09-09,3410,2250,REG,2250
57571,2018,2018-09-09,2700,2100,REG,2700
57570,2018,2018-09-09,2200,920,REG,920
57569,2018,2018-09-09,1050,3900,REG,0
57573,2018,2018-09-09,3200,2120,REG,3200
57568,2018,2018-09-09,325,610,REG,325
57572,2018,2018-09-09,3000,4500,REG,3000
57582,2018,2018-09-10,2520,2510,REG,2510
57581,2018,2018-09-10,1540,3430,REG,3430
57583,2018,2018-09-13,920,325,REG,920
57594,2018,2018-09-16,4500,1540,REG,4500
57590,2018,2018-09-16,4900,3700,REG,4900
57591,2018,2018-09-16,2100,2120,REG,2100
57593,2018,2018-09-16,2510,3800,REG,2510
57597,2018,2018-09-16,1200,3410,REG,1200
57596,2018,2018-09-16,2250,3200,REG,2250
57595,2018,2018-09-16,1400,2520,REG,1400
57588,2018,2018-09-16,3430,2700,REG,2700
57587,2018,2018-09-16,3300,1050,REG,3300
57586,2018,2018-09-16,1800,3000,REG,0
57585,2018,2018-09-16,610,4400,REG,4400
57592,2018,2018-09-16,5110,2200,REG,2200
57589,2018,2018-09-16,3900,2310,REG,2310
57584,2018,2018-09-16,200,750,REG,200
57598,2018,2018-09-17,810,4600,REG,810
57599,2018,2018-09-20,1050,3430,REG,1050
57607,2018,2018-09-23,3000,610,REG,610
57606,2018,2018-09-23,2700,2520,REG,2700
57608,2018,2018-09-23,3700,2200,REG,3700
57610,2018,2018-09-23,2510,4400,REG,2510
57613,2018,2018-09-23,1540,3200,REG,1540
57612,2018,2018-09-23,4600,1200,REG,4600
57611,2018,2018-09-23,3800,810,REG,810
57604,2018,2018-09-23,2250,2100,REG,2100
57603,2018,2018-09-23,2120,3410,REG,3410
57602,2018,2018-09-23,750,920,REG,750
57601,2018,2018-09-23,325,1400,REG,325
57609,2018,2018-09-23,5110,1800,REG,5110
57605,2018,2018-09-23,2310,4500,REG,2310
57600,2018,2018-09-23,200,3300,REG,3300
57614,2018,2018-09-24,4900,3900,REG,3900
57615,2018,2018-09-27,2510,3000,REG,2510
57625,2018,2018-09-30,2520,1050,REG,2520
57624,2018,2018-09-30,3800,4600,REG,4600
57622,2018,2018-09-30,3200,2700,REG,3200
57628,2018,2018-09-30,3900,325,REG,325
57626,2018,2018-09-30,4400,4500,REG,4400
57627,2018,2018-09-30,3410,3300,REG,3300
57623,2018,2018-09-30,2100,3700,REG,2100
57620,2018,2018-09-30,2200,2120,REG,2120
57619,2018,2018-09-30,1800,610,REG,1800
57618,2018,2018-09-30,1200,1540,REG,1200
57621,2018,2018-09-30,2250,3430,REG,2250
57616,2018,2018-09-30,200,920,REG,920
57617,2018,2018-09-30,810,4900,REG,810
57629,2018,2018-10-01,1400,2310,REG,2310
57630,2018,2018-10-04,3200,2200,REG,3200
57640,2018,2018-10-07,3700,3000,REG,3000
57639,2018,2018-10-07,4400,2520,REG,4400
57637,2018,2018-10-07,3430,1400,REG,3430
57643,2018,2018-10-07,2120,1200,REG,2120
57641,2018,2018-10-07,4500,3800,REG,3800
57642,2018,2018-10-07,4600,2510,REG,2510
57638,2018,2018-10-07,3900,200,REG,3900
57635,2018,2018-10-07,1540,1800,REG,1540
57634,2018,2018-10-07,1050,325,REG,1050
57633,2018,2018-10-07,920,2700,REG,920
57636,2018,2018-10-07,2310,2250,REG,2310
57631,2018,2018-10-07,610,2100,REG,610
57632,2018,2018-10-07,750,3410,REG,750
57644,2018,2018-10-08,3300,5110,REG,3300
57645,2018,2018-10-11,3410,3700,REG,3700
57655,2018,2018-10-14,1400,2510,REG,2510
57649,2018,2018-10-14,2120,610,REG,2120
57648,2018,2018-10-14,1050,4400,REG,4400
57658,2018,2018-10-14,3200,2310,REG,3200
57657,2018,2018-10-14,2100,325,REG,325
57656,2018,2018-10-14,1200,2250,REG,1200
57647,2018,2018-10-14,920,3900,REG,3900
57653,2018,2018-10-14,2520,4600,REG,4600
57654,2018,2018-10-14,5110,750,REG,5110
57646,2018,2018-10-14,200,4900,REG,200
57650,2018,2018-10-14,2700,810,REG,2700
57651,2018,2018-10-14,3000,3800,REG,3000
57652,2018,2018-10-14,3430,2200,REG,3430
57659,2018,2018-10-15,1800,4500,REG,1800
57660,2018,2018-10-18,3800,1400,REG,1400
57667,2018,2018-10-21,2700,1540,REG,1540
57668,2018,2018-10-21,3430,3000,REG,3000
57670,2018,2018-10-21,4900,1050,REG,4900
57665,2018,2018-10-21,2250,2120,REG,2120
57661,2018,2018-10-21,4400,2100,REG,4400
57663,2018,2018-10-21,810,3200,REG,3200
57664,2018,2018-10-21,2200,610,REG,2200
57672,2018,2018-10-21,4500,2510,REG,2510
57666,2018,2018-10-21,2310,920,REG,2310
57671,2018,2018-10-21,5110,1200,REG,5110
57662,2018,2018-10-21,325,3300,REG,3300
57669,2018,2018-10-21,3700,750,REG,750
57673,2018,2018-10-22,200,3410,REG,200
57674,2018,2018-10-25,2120,2700,REG,2120
57683,2018,2018-10-28,2520,2200,REG,2200
57676,2018,2018-10-28,750,325,REG,750
57678,2018,2018-10-28,920,4900,REG,920
57686,2018,2018-10-28,3000,3300,REG,3300
57685,2018,2018-10-28,2510,1800,REG,2510
57684,2018,2018-10-28,3800,4500,REG,3800
57682,2018,2018-10-28,3900,1050,REG,3900
57677,2018,2018-10-28,810,3430,REG,810
57675,2018,2018-10-28,2250,3700,REG,3700
57679,2018,2018-10-28,1540,4600,REG,4600
57680,2018,2018-10-28,2310,1400,REG,2310
57681,2018,2018-10-28,3410,5110,REG,5110
57687,2018,2018-10-29,610,3200,REG,3200
57688,2018,2018-11-01,4500,2520,REG,4500
57697,2018,2018-11-04,4600,4400,REG,4400
57690,2018,2018-11-04,610,810,REG,810
57696,2018,2018-11-04,1400,2120,REG,2120
57699,2018,2018-11-04,3200,1800,REG,3200
57698,2018,2018-11-04,3300,2510,REG,3300
57695,2018,2018-11-04,5110,200,REG,200
57693,2018,2018-11-04,2700,3430,REG,2700
57694,2018,2018-11-04,3000,1540,REG,3000
57692,2018,2018-11-04,1050,2310,REG,2310
57689,2018,2018-11-04,325,3900,REG,3900
57691,2018,2018-11-04,750,4900,REG,750
57700,2018,2018-11-05,1200,2100,REG,2100
57701,2018,2018-11-08,3900,750,REG,3900
57711,2018,2018-11-11,2520,4400,REG,4400
57702,2018,2018-11-11,810,1540,REG,810
57703,2018,2018-11-11,920,3300,REG,3300
57713,2018,2018-11-11,3700,1200,REG,1200
57712,2018,2018-11-11,2510,4600,REG,2510
57705,2018,2018-11-11,1800,2700,REG,1800
57707,2018,2018-11-11,2310,3800,REG,2310
57706,2018,2018-11-11,2200,2250,REG,2200
57710,2018,2018-11-11,2100,3200,REG,2100
57708,2018,2018-11-11,3430,610,REG,610
57709,2018,2018-11-11,4900,5110,REG,5110
57704,2018,2018-11-11,1050,200,REG,1050
57714,2018,2018-11-12,4500,3410,REG,3410
57715,2018,2018-11-15,4600,1800,REG,4600
57724,2018,2018-11-18,4400,1400,REG,1400
57716,2018,2018-11-18,200,1200,REG,1200
57723,2018,2018-11-18,3800,2520,REG,2520
57718,2018,2018-11-18,810,3000,REG,810
57725,2018,2018-11-18,3300,3700,REG,3300
57717,2018,2018-11-18,325,920,REG,325
57720,2018,2018-11-18,2200,2100,REG,2200
57719,2018,2018-11-18,1540,750,REG,1540
57721,2018,2018-11-18,3410,4900,REG,3410
57726,2018,2018-11-18,2250,3900,REG,3900
57722,2018,2018-11-18,5110,2120,REG,2120
57727,2018,2018-11-19,2510,2310,REG,2510
57730,2018,2018-11-22,3300,200,REG,3300
57729,2018,2018-11-22,1200,5110,REG,1200
57728,2018,2018-11-22,1540,810,REG,810
57739,2018,2018-11-25,4400,3800,REG,4400
57737,2018,2018-11-25,3700,3410,REG,3700
57735,2018,2018-11-25,2200,2700,REG,2200
57741,2018,2018-11-25,3000,1800,REG,3000
57740,2018,2018-11-25,1400,3900,REG,1400
57738,2018,2018-11-25,4900,4500,REG,4900
57731,2018,2018-11-25,325,2520,REG,325
57736,2018,2018-11-25,3430,3200,REG,3200
57732,2018,2018-11-25,610,2250,REG,610
57734,2018,2018-11-25,920,1050,REG,1050
57733,2018,2018-11-25,750,4600,REG,4600
57742,2018,2018-11-26,2120,2100,REG,2120
57743,2018,2018-11-29,1200,3300,REG,1200
57755,2018,2018-12-02,2100,3430,REG,2100
57746,2018,2018-12-02,1540,2510,REG,2510
57747,2018,2018-12-02,1800,3800,REG,3800
57754,2018,2018-12-02,2520,2310,REG,2310
57752,2018,2018-12-02,3900,4400,REG,4400
57756,2018,2018-12-02,3200,3000,REG,3200
57757,2018,2018-12-02,4600,4500,REG,4600
57753,2018,2018-12-02,4900,750,REG,4900
57745,2018,2018-12-02,920,1400,REG,1400
57744,2018,2018-12-02,200,325,REG,325
57751,2018,2018-12-02,3410,810,REG,3410
57748,2018,2018-12-02,2120,1050,REG,2120
57749,2018,2018-12-02,2250,2200,REG,2250
57750,2018,2018-12-02,2700,610,REG,2700
57758,2018,2018-12-03,3700,5110,REG,3700
57759,2018,2018-12-06,2100,2250,REG,2100
57769,2018,2018-12-09,4400,920,REG,4400
57770,2018,2018-12-09,4500,1400,REG,4500
57762,2018,2018-12-09,1050,750,REG,1050
57773,2018,2018-12-09,2520,3900,REG,2520
57761,2018,2018-12-09,810,2510,REG,810
57772,2018,2018-12-09,1200,3700,REG,1200
57771,2018,2018-12-09,3800,1540,REG,1540
57767,2018,2018-12-09,4900,3300,REG,3300
57768,2018,2018-12-09,5110,3410,REG,3410
57760,2018,2018-12-09,610,3430,REG,3430
57766,2018,2018-12-09,2700,3200,REG,2700
57763,2018,2018-12-09,1800,200,REG,1800
57764,2018,2018-12-09,2120,2200,REG,2200
57765,2018,2018-12-09,2310,325,REG,2310
57774,2018,2018-12-10,4600,3000,REG,4600
57775,2018,2018-12-13,2310,4400,REG,4400
57777,2018,2018-12-15,1400,1050,REG,1050
57776,2018,2018-12-15,3430,2120,REG,2120
57780,2018,2018-12-16,610,1540,REG,610
57779,2018,2018-12-16,325,4900,REG,325
57778,2018,2018-12-16,200,3800,REG,200
57789,2018,2018-12-16,2510,3700,REG,3700
57788,2018,2018-12-16,3900,3200,REG,3900
57787,2018,2018-12-16,4500,4600,REG,4500
57783,2018,2018-12-16,2200,1200,REG,2200
57782,2018,2018-12-16,920,2520,REG,920
57781,2018,2018-12-16,810,1800,REG,810
57786,2018,2018-12-16,3410,2100,REG,2100
57785,2018,2018-12-16,3000,2700,REG,3000
57784,2018,2018-12-16,2250,5110,REG,5110
57790,2018,2018-12-17,750,3300,REG,3300
57792,2018,2018-12-22,4400,325,REG,325
57794,2018,2018-12-22,2100,5110,REG,2100
57802,2018,2018-12-23,3800,2510,REG,2510
57800,2018,2018-12-23,3430,1800,REG,1800
57799,2018,2018-12-23,3200,610,REG,3200
57805,2018,2018-12-23,4600,2310,REG,4600
57804,2018,2018-12-23,3300,3900,REG,3300
57803,2018,2018-12-23,4500,810,REG,810
57798,2018,2018-12-23,1540,3000,REG,3000
57795,2018,2018-12-23,750,200,REG,200
57791,2018,2018-12-23,2200,3410,REG,2200
57793,2018,2018-12-23,2700,2250,REG,2250
57797,2018,2018-12-23,1200,4900,REG,1200
57796,2018,2018-12-23,1050,920,REG,1050
57801,2018,2018-12-23,3700,2120,REG,3700
57806,2018,2018-12-24,2520,1400,REG,2520
57812,2018,2018-12-30,3000,810,REG,810
57807,2018,2018-12-30,325,1050,REG,325
57820,2018,2018-12-30,1400,4400,REG,4400
57822,2018,2018-12-30,4600,3800,REG,4600
57816,2018,2018-12-30,3900,920,REG,3900
57818,2018,2018-12-30,2100,2200,REG,2200
57811,2018,2018-12-30,2310,2520,REG,2310
57821,2018,2018-12-30,2510,4500,REG,2510
57815,2018,2018-12-30,3410,1200,REG,1200
57814,2018,2018-12-30,3300,750,REG,750
57813,2018,2018-12-30,3200,3430,REG,3200
57817,2018,2018-12-30,4900,200,REG,200
57808,2018,2018-12-30,610,2700,REG,610
57819,2018,2018-12-30,5110,3700,REG,3700
57810,2018,2018-12-30,2120,2250,REG,2120
57809,2018,2018-12-30,1800,1540,REG,1540
57823,2018,2019-01-05,2120,2200,POST,2200
57824,2018,2019-01-05,1200,4600,POST,1200
