playId,teamId,playerId,sackPosition,sackType,sackYards,sackNull
10035242,3300,20060140,OLB,1,-1,0
10035327,3300,20110024,DE,1,-10,0
10035338,1800,20020002,LB,1,-4,0
10035385,1800,20090026,LB,1,-5,0
10035428,3300,20110024,DE,1,-5,0
10035441,3300,20140660,OLB,1,-4,0
10035465,3300,20140660,OLB,1,-5,0
10035524,3300,20100680,OLB,1,-8,0
10035545,3000,20140009,LB,1,-5,0
10035599,3300,20110024,DE,1,-7,0
10035700,3300,20120680,DE,1,-2,0
10035721,3300,20110024,DE,1,-9,0
10035756,3300,20060140,OLB,1,-6,0
10035801,3300,20090538,ILB,1,-7,0
10035806,4500,20130157,DT,1,-5,0
10035807,4500,20060772,LB,1,0,0
10035959,3300,20100680,OLB,1,-1,0
10036049,3300,20100680,OLB,1,-7,0
10036071,3300,20130015,S,1,-11,0
10036088,3300,20110024,DE,1,0,0
10036113,2100,20110039,LB,1,-3,0
10036165,3300,20140660,OLB,1,-2,0
10036185,3410,20100015,DE,1,-7,0
10036202,3410,20090018,DE,1,-7,0
10036222,3800,20090095,S,1,-9,0
10036257,3410,20130049,DT,1,-8,0
10036341,3800,20080050,DE,1,-8,0
10036411,200,20030056,DE,1,-7,0
10036499,3410,20130049,DT,1,-9,0
10036582,3410,20130081,DE,1,-9,0
10036586,1200,20100226,DE,1,-1,0
10036588,1200,20060191,DE,1,-9,0
10036594,3410,20060032,DE,1,0,0
10036686,2120,20110011,DE,1,-8,0
10036758,3410,20070221,CB,1,-1,0
10036946,2200,20140166,DE,1,-8,0
10036949,3410,20090018,DE,1,-9,0
10036982,2200,20140166,DE,1,0,0
10037005,2200,20140576,NT,1,-2,0
10037122,3410,20050031,DT,1,-4,0
10037139,3200,20120090,DE,1,-3,0
10037182,3200,20140198,DL,1,-8,0
10037189,3410,20030608,DE,1,-9,0
10037209,3410,20030608,DE,1,-6,0
10037290,3410,20110785,LB,1,-2,0
10037308,3410,20100015,DE,1,-9,0
10037387,3410,20120239,DT,1,-7,0
10037399,3410,20100015,DE,1,-12,0
10037437,3900,20130017,LB,1,-8,0
10037454,3410,20120239,DT,1,-5,0
10037565,3410,20140678,DE,1,0,0
10037597,3410,20090018,DE,1,-8,0
10037658,4500,20070097,DT,1,-6,0
10037659,4500,20140150,LB,1,-9,0
10037773,3410,20030700,DT,1,-8,0
10037831,5110,20110016,LB,1,-12,0
10037840,3410,20100015,DE,1,-9,0
10037881,3410,20130049,DT,1,-12,0
10037882,3410,20100015,DE,1,-7,0
10037891,3410,20130049,DT,1,-4,0
10037955,610,20060134,DT,1,0,0
10037994,3430,20120016,LB,1,-6,0
10037999,610,20060134,DT,1,-10,0
10038015,3430,20100029,CB,1,-5,0
10038023,610,20110847,DT,1,-4,0
10038037,610,20090182,DE,1,-7,0
10038104,810,20140051,DT,1,-13,0
10038158,3430,20070047,LB,1,-10,0
10038159,810,20110053,DT,1,-1,0
10038178,3430,20110030,DL,1,-8,0
10038191,3430,20130013,DL,1,-6,0
10038235,810,20100213,DE,1,-2,0
10038263,3430,20110030,DL,1,-9,0
10038286,3430,20080499,DL,1,-7,0
10038313,1400,20050011,DE,1,-4,0
10038350,1400,20110002,LB,1,-6,0
10038351,1400,20140031,CB,1,-3,0
10038413,1400,20110002,LB,1,-4,0
10038462,3430,20130013,DL,1,-9,0
10038472,3430,20110030,DL,1,-8,0
10038477,1540,20110013,DT,1,-2,0
10038553,1540,20070737,S,1,-3,0
10038609,3430,20070047,LB,1,-8,0
10038656,2200,20120237,OLB,1,-8,0
10038678,3430,20130550,NT,1,-7,0
10038689,2200,20130552,CB,1,-4,0
10038742,3430,20140210,LB,1,-5,0
10038773,3430,20110094,DT,1,-8,0
10038813,3430,20070047,LB,1,-10,0
10038849,2700,20050454,DE,1,-8,0
10038876,2700,20100040,LB,1,-8,0
10039027,3200,20110490,DT,1,-9,0
10039036,3200,20120025,LB,1,-10,0
10039072,3430,20040027,LB,1,-8,0
10039117,3430,20110030,DL,1,-14,0
10039143,3410,20130081,DE,1,-1,0
10039171,3410,20130081,DE,1,-10,0
10039225,3410,20140823,DE,1,-8,0
10039322,3430,20060146,S,1,-11,0
10039331,2520,20130066,LB,1,-12,0
10039351,2520,20080100,S,1,-19,0
10039368,3430,20040027,LB,1,-7,0
10039398,3900,20020242,DE,1,0,0
10039408,3430,20110054,S,1,-10,0
10039447,3900,20110031,DE,1,0,0
10039486,3430,20080499,DL,1,-7,0
10039497,3900,20100052,LB,1,-6,0
10039584,2520,20070066,S,1,-11,0
10039588,3800,20020128,LB,1,-9,0
10039789,2520,20140005,LB,1,-10,0
10039855,2520,20050074,DE,1,-11,0
10040133,2520,20070577,LB,1,-11,0
10040162,1540,20130878,DT,1,-4,0
10040169,2520,20140005,LB,1,-1,0
10040484,2520,19980004,S,1,-10,0
10040533,2310,20110070,LB,1,-2,0
10040555,2520,20130066,LB,1,-7,0
10040598,2700,20120608,DE,1,-3,0
10040721,2700,20120608,DE,1,-8,0
10040752,2520,20100230,DL,1,-6,0
10040925,2520,20080100,S,1,-6,0
10040946,4600,20110242,LB,1,-7,0
10041005,4600,20130087,DT,1,-12,0
10041029,2520,20110773,S,1,0,0
10041083,2520,20130832,DE,1,-2,0
10041130,2520,20040135,DL,1,-3,0
10041206,2520,20040135,DL,1,-4,0
10041210,4500,20090582,LB,1,-9,0
10041212,2520,20140005,LB,1,-5,0
10041222,2520,20140005,LB,1,-9,0
10041268,3700,20090046,LB,1,-6,0
10041286,3700,20050146,LB,1,-14,0
10041294,3700,20120046,LB,1,-10,0
10041300,750,20050014,LB,1,-4,0
10041319,3700,20090046,LB,1,-7,0
10041320,3700,20090046,LB,1,-6,0
10041344,3700,20120012,DE,1,-9,0
10041364,3700,20120059,DE,1,-13,0
10041402,3700,20100013,LB,1,-10,0
10041442,1200,20060191,DE,1,-7,0
10041474,3700,20090046,LB,1,-4,0
10041503,3700,20110620,DE,1,-8,0
10041520,3700,20120059,DE,1,-4,0
10041545,1200,20120081,DE,1,-11,0
10041569,1200,20120081,DE,1,-4,0
10041570,1200,20060191,DE,1,-11,0
10041592,2250,20030589,DE,1,-13,0
10041593,3700,20120046,LB,1,-1,0
10041603,2250,20120038,DE,1,-4,0
10041618,3700,20100037,S,1,-9,0
10041635,2250,20120564,DE,1,-7,0
10041662,2250,20090062,DT,1,-6,0
10041668,2250,20120038,DE,1,-17,0
10041772,3700,20050146,LB,1,-14,0
10041793,3700,20090046,LB,1,-10,0
10041838,3700,20120059,DE,1,-11,0
10041882,3700,20050146,LB,1,-11,0
10041937,3700,20090046,LB,1,-2,0
10041985,3700,20090046,LB,1,-11,0
10042002,3700,20050146,LB,1,-9,0
10042006,3700,20120059,DE,1,-2,0
10042008,3700,20090046,LB,1,-4,0
10042053,3700,20120059,DE,1,-2,0
10042056,3410,20130081,DE,1,-3,0
10042109,3700,20090046,LB,1,-4,0
10042135,3700,20100013,LB,1,-9,0
10042139,3700,20110538,DE,1,-2,0
10042278,3700,20110716,LB,1,-2,0
10042284,3700,20130874,LB,1,-8,0
10042408,3700,20100013,LB,1,-7,0
10042415,3700,20120059,DE,1,-4,0
10042482,3900,20140709,DE,1,-9,0
10042508,3700,20090046,LB,1,-4,0
10042574,3700,20120059,DE,1,-7,0
10042628,4600,20090496,DE,1,-5,0
10042649,4600,20130087,DT,1,-4,0
10042650,4600,20130552,CB,1,-5,0
10042668,3700,20090046,LB,1,-8,0
10042701,2100,20110077,DL,1,-7,0
10042769,3700,20120012,DE,1,-6,0
10042782,3700,20050146,LB,1,-7,0
10042784,3700,20050146,LB,1,-10,0
10042811,3700,20090046,LB,1,-15,0
10042816,2100,20100016,LB/DE,1,-2,0
10043087,3900,20020452,LB,1,-6,0
10043097,325,20060012,DT,1,-7,0
10043098,325,20060126,OLB,1,-6,0
10043137,3900,20100178,LB,1,-9,0
10043154,3900,20020452,LB,1,-9,0
10043199,3900,20070015,LB,1,-10,0
10043240,325,20060012,DT,1,-3,0
10043254,325,20060126,OLB,1,-6,0
10043277,325,20130094,DT,1,-9,0
10043311,3900,20120086,LB,1,-13,0
10043337,325,20060126,OLB,1,-12,0
10043373,325,20120035,OLB,1,-7,0
10043470,610,20130635,DT,1,-3,0
10043485,610,20130635,DT,1,-6,0
10043534,3900,20140713,DE,1,-1,0
10043551,3900,20140713,DE,1,0,0
10043560,3900,20130620,LB,1,-3,0
10043561,3900,20110777,LB,1,-2,0
10043591,750,20130044,DT,1,-9,0
10043603,750,20130743,DT,1,-9,0
10043633,750,20130738,DE,1,-8,0
10043666,750,20140060,DE,1,-11,0
10043691,750,20100418,S,1,-8,0
10043705,750,20140060,DE,1,-5,0
10043752,3900,20110031,DE,1,-7,0
10043776,3900,20120086,LB,1,-7,0
10043862,3900,20100052,LB,1,-9,0
10043876,1050,20090057,LB,1,-4,0
10043907,3900,20130017,LB,1,-10,0
10043936,3900,20100052,LB,1,-8,0
10043980,1050,20140071,LB,1,-5,0
10043998,1050,20110037,LB,1,-5,0
10044035,3900,20110031,DE,1,-6,0
10044073,2120,20120026,OLB,1,-6,0
10044099,2120,20110011,DE,1,-9,0
10044106,2120,20120026,OLB,1,-1,0
10044110,3900,20070015,LB,1,-1,0
10044282,3900,20020452,LB,1,-6,0
10044322,3900,20020452,LB,1,-9,0
10044420,3900,20110031,DE,1,-7,0
10044439,3900,20100052,LB,1,-3,0
10044471,3900,20020452,LB,1,-2,0
10044474,2310,20110070,LB,1,-6,0
10044500,3900,20100052,LB,1,-7,0
10044531,3900,20140046,DE,1,-4,0
10044667,3900,20100052,LB,1,-7,0
10044696,3300,20110024,DE,1,0,0
10044721,4900,20100003,DT,1,-6,0
10044722,4900,20090070,DE,1,-5,0
10044769,3900,20110031,DE,1,-15,0
10044779,4900,20120211,DL,1,-6,0
10044786,4900,20090070,DE,1,-3,0
10044805,4900,20110051,DE,1,-6,0
10044918,4400,20120597,DT,1,-12,0
10044955,4400,20120759,OLB,1,-12,0
10044994,4400,20110876,OLB,1,-8,0
10045022,3800,20100184,LB,1,-6,0
10045147,4400,20110876,OLB,1,-6,0
10045201,4400,20140732,OLB,1,-15,0
10045208,4400,20120018,OLB,1,-7,0
10045428,4400,20100238,DT,1,-6,0
10045482,2250,20090081,DT,1,-4,0
10045502,4400,20120759,OLB,1,-7,0
10045504,4400,20130772,S,1,-6,0
10045532,4400,20110050,SS,1,-1,0
10045562,2310,20110070,LB,1,-8,0
10045571,4400,20110018,DE,1,-5,0
10045577,4400,20030109,OLB,1,-4,0
10045581,2310,20060020,LB,1,-15,0
10045683,2510,20120014,DT,1,-4,0
10045724,2510,20080066,DT,1,0,0
10045771,4400,20110018,DE,1,-7,0
10045829,2510,20140013,DT,1,-5,0
10045846,3200,20130052,LB,1,-9,0
10045863,4400,20120018,OLB,1,-7,0
10045912,3200,20130052,LB,1,-9,0
10045941,3200,20060135,DE,1,-7,0
10046014,3430,20130013,DL,1,-2,0
10046075,3430,20030018,LB,1,-4,0
10046088,3430,20030018,LB,1,-5,0
10046093,4400,20100234,DT,1,-8,0
10046110,4400,20100079,ILB,1,-6,0
10046220,4400,20100240,ILB,1,-1,0
10046253,2520,20040135,DL,1,-8,0
10046308,2520,20140005,LB,1,-5,0
10046327,4400,20140050,OLB,1,-9,0
10046340,4400,20020011,OLB,1,-13,0
10046354,4600,20090496,DE,1,-8,0
10046376,4400,20120018,OLB,1,-9,0
10046516,4600,20130087,DT,1,-1,0
10046519,3800,20080050,DE,1,-6,0
10046521,3800,20140027,S,1,-9,0
10046528,3800,20080050,DE,1,-6,0
10046534,4600,20080092,DE,1,-7,0
10046539,3800,20080050,DE,1,-7,0
10046540,3800,20040673,DT,1,-3,0
10046565,3800,20130103,LB,1,-10,0
10046603,3800,20130045,LB,1,-1,0
10046711,750,20110567,DE,1,-8,0
10046719,4600,20080092,DE,1,-8,0
10046735,750,20050014,LB,1,-12,0
10046751,4600,20120015,LB,1,-8,0
10046806,810,20100213,DE,1,-9,0
10046841,4600,20100130,LB,1,-11,0
10046843,4600,20140108,DE,1,-4,0
10046865,4600,20050611,LB,1,-7,0
10046906,810,20100153,DE,1,-6,0
10046974,1200,20100226,DE,1,0,0
10047022,4600,20120015,LB,1,-11,0
10047130,1400,20110002,LB,1,-3,0
10047142,1400,20100038,S,1,-10,0
10047220,1400,20050011,DE,1,-7,0
10047248,4600,20030009,DT,1,-7,0
10047291,4600,20090496,DE,1,0,0
10047301,1800,20140021,S,1,0,0
10047388,4600,20080092,DE,1,-4,0
10047394,4600,20090496,DE,1,-10,0
10047473,1800,20020002,LB,1,-3,0
10047523,1800,20100071,S,1,-1,0
10047540,1800,20090026,LB,1,-15,0
10047552,4600,20080092,DE,1,-7,0
10047577,1800,20100071,S,1,-5,0
10047628,2510,20120007,S,1,-2,0
10047693,2510,20140013,DT,1,-9,0
10047705,4600,20030009,DT,1,-8,0
10047715,2510,20140041,DB,1,-6,0
10047762,4600,20100130,LB,1,-12,0
10047764,4600,20120015,LB,1,-10,0
10047798,3200,20070014,CB,1,-2,0
10047813,3200,20120021,DE,1,-3,0
10047889,3200,20060135,DE,1,-8,0
10047891,4600,20120015,LB,1,-8,0
10047963,3410,20090018,DE,1,-8,0
10047986,3410,20130049,DT,1,-4,0
10048056,4600,20090496,DE,1,-5,0
10048144,4600,20080092,DE,1,-5,0
10048152,2520,20130066,LB,1,-2,0
10048271,4400,20130179,OLB,1,-5,0
10048316,4600,20120232,DE,1,-5,0
10048401,4600,20080063,CB,1,-9,0
10048414,4600,20100130,LB,1,-4,0
10048429,4600,20110099,LB,1,-3,0
10048437,4500,20060772,LB,1,-3,0
10048474,4500,20090582,LB,1,-2,0
10048482,4600,20030009,DT,1,-2,0
10048484,4600,20130087,DT,1,-10,0
10048492,4500,20070097,DT,1,-9,0
10048512,4600,20120047,LB,1,-5,0
10048529,4600,20130087,DT,1,-8,0
10048556,4500,20130040,DT,1,-7,0
10048557,4500,20130040,DT,1,-9,0
10048560,4600,20120015,LB,1,-8,0
10048616,4500,20130040,DT,1,-8,0
10048701,3800,20110103,LB,1,-15,0
10048723,4500,20140150,LB,1,-9,0
10048780,4500,20010004,DT,1,-6,0
10048827,810,20110053,DT,1,0,0
10048862,810,20120019,LB,1,-5,0
10048872,810,20100213,DE,1,-6,0
10048878,810,20100213,DE,1,-5,0
10049150,2310,20110070,LB,1,-2,0
10049152,2310,20110086,DL,1,-5,0
10049226,2510,20080103,DE,1,-7,0
10049248,2510,20090035,LB,1,-8,0
10049264,2510,20080103,DE,1,-5,0
10049268,2510,20110014,DE,1,-4,0
10049273,4500,20140150,LB,1,-3,0
10049276,2510,20110014,DE,1,-14,0
10049286,2510,20100189,DE,1,-3,0
10049316,2510,20140013,DT,1,-9,0
10049333,2510,20120014,DT,1,-4,0
10049388,3700,20120059,DE,1,-4,0
10049407,3700,20100013,LB,1,-7,0
10049525,4500,20110477,NT,1,-4,0
10049556,4400,20110018,DE,1,-12,0
10049603,4500,20130088,LB,1,0,0
10049626,4500,20140077,LB,1,-6,0
10049658,4400,20120759,OLB,1,0,0
10049685,4500,20140150,LB,1,-7,0
10049796,4400,20130038,ILB,1,-2,0
10049874,4500,20090582,LB,1,-6,0
10049880,4500,20130157,DT,1,-2,0
10049916,4600,20080092,DE,1,-7,0
10049947,4500,20060772,LB,1,-1,0
10049993,4500,20010004,DT,1,-1,0
10050003,4600,20120015,LB,1,-6,0
10050009,4600,20090496,DE,1,-3,0
10050019,4500,20140150,LB,1,-8,0
10050047,4600,20110099,LB,1,-5,0
10050053,4500,20110007,LB,1,-9,0
10050081,4500,20070097,DT,1,-7,0
10050116,5110,20110016,LB,1,-4,0
10050128,4500,20110007,LB,1,-7,0
10050172,5110,20060092,DE,1,-6,0
10050183,4500,20140150,LB,1,-3,0
10050193,4500,20010004,DT,1,-3,0
10050248,4900,20090249,DT,1,-7,0
10050334,200,20030056,DE,1,-8,0
10050343,200,20050059,DT,1,-5,0
10050359,200,20080154,DE,1,-7,0
10050421,325,20110165,OLB,1,-3,0
10050452,325,20030010,OLB,1,-10,0
10050467,325,20040039,ILB,1,-7,0
10050526,325,20060126,OLB,1,-8,0
10050547,750,20040051,DT,1,-9,0
10050617,750,20120009,LB,1,-7,0
10050628,750,20100175,DE,1,-5,0
10050662,4900,20100003,DT,1,-9,0
10050700,4900,20100003,DT,1,-8,0
10050860,4900,20090070,DE,1,-8,0
10050899,1800,20090026,LB,1,-6,0
10050926,1800,20020002,LB,1,-4,0
10050951,1800,20100056,LB,1,-9,0
10050970,1800,20020002,LB,1,-13,0
10050971,1800,20090026,LB,1,-5,0
10051042,2510,20140013,DT,1,-4,0
10051077,4900,20090249,DT,1,-10,0
10051106,4900,20130126,DE,1,-5,0
10051149,2700,20100028,DT,1,0,0
10051174,4900,20100003,DT,1,-10,0
10051190,2700,20120072,DE,1,-7,0
10051242,2700,20130003,DE,1,-6,0
10051270,2700,20140234,DE,1,-5,0
10051281,2700,20140622,DT,1,-1,0
10051344,4900,20100003,DT,1,-6,0
10051367,3000,20130023,DT,1,-1,0
10051368,3000,20100100,DE,1,-5,0
10051404,3000,20060606,DT,1,-4,0
10051431,3000,20070102,DE,1,-2,0
10051444,3000,20140009,LB,1,0,0
10051490,4900,20090249,DT,1,-8,0
10051553,4900,20130100,DT,1,-5,0
10051614,3300,20110024,DE,1,-6,0
10051615,3300,20100680,OLB,1,-6,0
10051636,5110,20100186,DE,1,-9,0
10051656,5110,20110140,LB,1,-9,0
10051675,5110,20110231,DE,1,-5,0
10051696,4900,20120211,DL,1,-5,0
10051758,5110,20100186,DE,1,-8,0
10051773,2100,20070019,S,1,-7,0
10051814,1050,20110037,LB,1,-1,0
10051912,1050,20130217,DL,1,-5,0
10051936,1050,20140981,DB,1,-6,0
10051946,2100,20110077,DL,1,-12,0
10051959,2100,20080558,DE,1,-5,0
10051966,2100,20110077,DL,1,-8,0
10052027,1200,20100008,LB,1,0,0
10052032,2100,20060054,S,1,-3,0
10052170,1800,20060572,CB,1,-7,0
10052178,2100,20140122,DB,1,-14,0
10052223,1800,20130505,CB,1,-17,0
10052226,2100,20130142,DE,1,-7,0
10052246,2100,20080410,LB,1,-3,0
10052271,2100,20070019,S,1,-6,0
10052290,2100,20130248,S,1,-12,0
10052299,2100,20140151,LB,1,-7,0
10052340,2100,20060013,LB/DE,1,-9,0
10052348,2120,20110011,DE,1,-5,0
10052397,2120,20110011,DE,1,-4,0
10052409,2100,20080558,DE,1,0,0
10052456,2100,20140112,DL,1,-1,0
10052543,2200,20140166,DE,1,-9,0
10052570,2200,20140203,ILB,1,-2,0
10052573,2200,20140166,DE,1,-10,0
10052623,2250,20090032,DT,1,-4,0
10052633,2100,20110077,DL,1,-4,0
10052644,2100,20110142,DE,1,-8,0
10052660,2100,20110077,DL,1,-9,0
10052665,2250,20030589,DE,1,-9,0
10052701,2250,20060115,CB,1,0,0
10052710,2100,20140122,DB,1,-12,0
10052741,2100,20040098,LB,1,-1,0
10052743,2100,20060013,LB/DE,1,-5,0
10052804,3000,20110683,DE,1,-8,0
10052818,3000,20100109,DE,1,-8,0
10052824,2100,20080578,DE,1,-6,0
10052832,3000,20060606,DT,1,-6,0
10052869,2100,20080578,DE,1,-2,0
10052928,3410,20080660,LB,1,-6,0
10052935,3410,20140174,LB,1,-5,0
10052970,3410,20100015,DE,1,-8,0
10053023,3410,20130081,DE,1,-5,0
10053039,3410,20140174,LB,1,-9,0
10053042,3410,20120176,CB,1,-10,0
10053063,3410,20100015,DE,1,-7,0
10053065,3410,20130081,DE,1,-10,0
10053138,2100,20040498,S,1,0,0
10053192,2100,20100016,LB/DE,1,-9,0
10053201,2100,20100123,DL,1,-7,0
10053220,3430,20120016,LB,1,-7,0
10053278,2100,20080052,LB,1,-9,0
10053303,2100,20040098,LB,1,-1,0
10053315,2100,20140151,LB,1,-8,0
10053412,3800,20130103,LB,1,-10,0
10053510,3800,20130103,LB,1,-9,0
10053548,5110,20110016,LB,1,-6,0
10053573,5110,20110016,LB,1,-7,0
10053577,1050,20090057,LB,1,-9,0
10053621,1050,20130217,DL,1,-9,0
10053659,5110,20110140,LB,1,0,0
10053712,5110,20100186,DE,1,-5,0
10053800,1200,20100226,DE,1,-6,0
10053847,1200,20060191,DE,1,-8,0
10053868,1200,20110065,DT,1,-13,0
10053887,2250,20120564,DE,1,-9,0
10053927,5110,20060092,DE,1,-6,0
10053944,5110,20110016,LB,1,-7,0
10053955,5110,20100103,LB,1,-8,0
10053970,2250,20120181,S,1,-10,0
10053976,5110,20060092,DE,1,-6,0
10053991,5110,20110016,LB,1,-5,0
10053992,5110,20110016,LB,1,-7,0
10054025,2250,20140144,LB,1,-11,0
10054036,5110,20110231,DE,1,-8,0
10054049,5110,20110016,LB,1,-4,0
10054098,2510,20120007,S,1,-7,0
10054104,5110,20110016,LB,1,-2,0
10054108,2510,20090035,LB,1,-6,0
10054114,5110,20110016,LB,1,-6,0
10054138,5110,20090408,DL,1,-3,0
10054156,2510,20100189,DE,1,-4,0
10054184,2510,20110014,DE,1,-8,0
10054192,2510,20080103,DE,1,-12,0
10054195,2510,20140013,DT,1,-8,0
10054220,5110,20090013,LB,1,-5,0
10054330,3200,20130226,DL,1,-4,0
10054365,3410,20060032,DE,1,-8,0
10054433,5110,20110016,LB,1,-5,0
10054494,3410,20130081,DE,1,-6,0
10054531,5110,20110016,LB,1,-6,0
10054565,5110,20140746,LB,1,-2,0
10054572,3700,20120046,LB,1,-10,0
10054581,5110,20130124,LB,1,-5,0
10054663,3700,20120012,DE,1,-5,0
10054737,5110,20110016,LB,1,-7,0
10054774,5110,20070024,S,1,-8,0
10054811,4600,20120047,LB,1,-8,0
10054859,5110,20110231,DE,1,-8,0
10054871,5110,20140047,LB,1,-5,0
10054903,4900,20090249,DT,1,-6,0
10054909,4900,20100003,DT,1,-10,0
10054910,4900,20120609,DE,1,-9,0
10054961,4900,20090070,DE,1,-6,0
10054991,4900,20120609,DE,1,-6,0
10055001,5110,20060124,NT,1,-2,0
10055039,2100,20100016,LB/DE,1,-8,0
10055079,5110,20110231,DE,1,0,0
10055146,2100,20090115,DL,1,-1,0
10055147,2100,20070019,S,1,-7,0
13085920,2250,20120137,DT,1,-8,0
13085995,610,20050645,OLB,1,-5,0
13086046,610,20120589,DB,1,-7,0
13086053,2250,20160036,OLB,1,-7,0
13086129,2100,20130028,NT,1,0,0
13086140,2310,20050015,ILB,1,-9,0
13086143,2100,20080407,ILB,1,-8,0
13086171,2310,20110070,OLB,1,-1,0
13086215,2100,20090013,OLB,1,0,0
13086220,2100,20100016,OLB,1,0,0
13086232,200,20150008,OLB,1,-1,0
13086240,200,20170026,DE,1,-5,0
13086289,2510,20140013,DE,1,-7,0
13086303,2510,20110014,OLB,1,-10,0
13086304,2510,20160984,DE,1,-3,0
13086359,200,20160115,OLB,1,-7,0
13086490,3300,20110647,LB,1,-7,0
13086505,3300,20110024,DE,1,-9,0
13086510,750,20130044,DT,1,-7,0
13086530,3300,20150154,DT,1,-10,0
13086561,3300,20160061,FS,1,-17,0
13086999,3300,20130038,MLB,1,0,0
13087007,3000,20100100,DE,1,-6,0
13087013,3000,20120029,FS,1,-10,0
13087031,3300,20160012,DT,1,-10,0
13087124,3200,20170131,DT,1,-4,0
13087210,3200,20170686,DT,1,-5,0
13087219,3200,20090244,DT,1,-8,0
13087220,3200,20140212,LB,1,-8,0
13087235,3200,20150101,DE,1,-7,0
13087260,3200,20170131,DT,1,-8,0
13087276,3200,20150097,LB,1,-12,0
13087281,3200,20150097,LB,1,0,0
13087311,200,20170026,DE,1,-8,0
13087359,3700,20120012,DT,1,-3,0
13087388,3700,20120105,OLB,1,-2,0
13087403,3700,20120444,FS,1,-10,0
13087508,2250,20160069,DE,1,-3,0
13087515,2250,20110003,DT,1,-4,0
13087961,2250,20150003,DE,1,-1,0
13088008,2250,20150003,DE,1,-3,0
13088017,3200,20170686,DT,1,-6,0
13088050,3200,20110233,DE,1,-5,0
13088077,2250,20110003,DT,1,-8,0
13088111,3200,20140040,OLB,1,-9,0
13088172,3000,20150088,DE,1,-6,0
13088184,3700,20170014,DE,1,-8,0
13088627,3700,20100013,DE,1,-5,0
13024782,3800,20120021,OLB,1,-9,0
13024786,1200,20160067,DT,1,-7,0
13024796,1200,20120081,DE,1,-6,0
13024806,1200,20140034,DE,1,-6,0
13024872,1200,20160067,DT,1,-5,0
13024881,1200,20140034,DE,1,-11,0
13024884,1200,20140034,DE,1,-7,0
13024899,1400,20110002,OLB,1,-7,0
13024913,1400,20120142,ILB,1,-2,0
13024973,610,20160019,DE,1,-1,0
13024974,610,20050645,OLB,1,0,0
13024985,1400,20140996,ILB,1,-2,0
13025015,1400,20140235,DE,1,-5,0
13025057,610,20060134,DT,1,-3,0
13025078,3300,20110024,DE,1,-6,0
13025132,750,20110567,DE,1,-7,0
13025151,3300,20150044,OLB,1,-2,0
13025159,3300,20170103,DE,1,-10,0
13025186,3300,20130103,DE,1,-10,0
13025231,810,20150908,CB,1,-12,0
13025247,3900,20150212,OLB,1,-10,0
13025320,3900,20160089,NT,1,-7,0
13025331,810,20110165,OLB,1,-3,0
13025363,810,20100213,OLB,1,-8,0
13025378,1540,20170554,DE,1,-6,0
13025405,1540,20160202,DE,1,-11,0
13025457,200,20110020,DE,1,-8,0
13025484,200,20170026,DE,1,-3,0
13025559,920,20100054,DE,1,0,0
13025573,1800,20170061,SAF,1,-6,0
13025600,920,20140024,CB,1,0,0
13025602,920,20170116,LB,1,-8,0
13025611,920,20170116,LB,1,-5,0
13025621,920,20090070,DE,1,-7,0
13025638,1800,20060772,LB,1,-7,0
13025642,920,20140159,DE,1,-13,0
13025648,1800,20170061,SAF,1,-8,0
13025728,2200,20130129,OLB,1,-7,0
13025730,1050,20140071,OLB,1,-9,0
13025745,1050,20160032,DE,1,0,0
13025858,1050,20150051,DE,1,-7,0
13025897,2250,20150003,DE,1,-5,0
13025925,2250,20120137,DT,1,-7,0
13026099,4400,20140809,DE,1,-9,0
13026108,4400,20120018,OLB,1,-2,0
13026109,4400,20160003,DE,1,-6,0
13026166,4400,20120018,OLB,1,-11,0
13026192,4400,20120018,OLB,1,-5,0
13026201,2310,20110086,DE,1,0,0
13026202,2310,20110070,OLB,1,-11,0
13026271,3000,20100100,DE,1,-3,0
13026310,3000,20140220,DT,1,-9,0
13026379,3200,20150101,DE,1,-2,0
13026409,2120,20140001,OLB,1,-9,0
13026420,2120,20140001,OLB,1,-6,0
13026444,2120,20120026,OLB,1,-6,0
13026478,3200,20140108,DE,1,-7,0
13026497,2120,20150216,DE,1,-12,0
13026543,2120,20110050,DB,1,-8,0
13026553,2700,20050454,DE,1,-11,0
13026583,2700,20120038,DE,1,-5,0
13026616,3430,20170006,SS,1,-10,0
13026683,3430,20130233,DE,1,-3,0
13026690,3430,20110137,CB,1,-12,0
13026710,3410,20120072,DE,1,-1,0
13026724,3410,20140074,DT,1,-8,0
13026770,3410,20140174,OLB,1,-6,0
13026956,2510,20160984,DE,1,-5,0
13026961,2510,20150832,LB,1,-4,0
13026978,2510,20090046,OLB,1,-7,0
13027066,2510,20140013,DE,1,-8,0
13027143,2100,20080167,LB,1,-9,0
13027270,5110,20170017,DE,1,-6,0
13027271,5110,20150038,OLB,1,-3,0
13027297,2520,20140005,DE,1,-9,0
13027341,5110,20110016,OLB,1,-5,0
13027343,5110,20170017,DE,1,-8,0
13028863,3800,20150722,DT,1,-11,0
13028878,4500,20170003,DE,1,-2,0
13028904,3800,20060091,DE,1,-10,0
13028916,4500,20160007,DT,1,-7,0
13028949,4500,20150079,OLB,1,-7,0
13028968,4500,20130636,OLB,1,-5,0
13028970,4500,20060126,DE,1,-11,0
13028973,3800,20130069,FS,1,-3,0
