playId,teamId,playerId,fumForcedPosition,fumForcedTurnover,fumForcedNull
9017679,1400,20110002,SLB,1,0
9017839,1540,20090112,S,0,0
9017912,1540,20120138,LB,0,0
9017944,810,20030068,LB,0,0
9017955,810,20030035,CB,0,0
9017968,810,20020002,DE,1,0
9018009,1540,20100002,DT,1,0
9018045,810,20100109,DE,1,0
9018095,1540,20130005,DE,1,1
9018132,1540,20050129,OC,0,0
9018322,1200,20130693,S,1,0
9018334,1200,20100571,S,1,0
9018412,1800,20090026,LB,1,0
9018441,1800,20120028,LB,1,0
9018500,1540,20130132,DE,1,0
9018624,3000,20120066,CB,1,0
9018673,1540,20130005,DE,1,1
9018760,1540,20090076,LB,1,0
9018778,1540,20120085,CB,1,0
9018967,3410,20060032,DE,1,0
9019082,1540,20110013,DT,1,0
9019221,1540,20130132,DE,1,0
9019305,4900,20120058,LB,0,0
9019330,1540,20090177,S,0,0
9019413,4900,20090667,CB,1,0
9019474,3800,20000013,LB,1,0
9019554,1800,20130850,S,0,0
9019631,200,20090055,S,1,0
9019707,1800,20100056,DE,1,0
9019803,810,20030035,CB,0,0
9019842,810,20110093,S,0,0
9019915,1050,20080052,LB,0,0
9020142,1540,20130005,DE,0,0
9020240,1800,20120028,LB,0,0
9020295,1800,20060005,LB,1,0
9020584,3700,20100037,S,0,0
9020614,1800,20060724,CB,1,0
9020741,1800,20110772,LB,1,0
9020798,3900,20030016,S,1,0
9020862,4600,20100014,FS,1,0
9020929,1800,20120132,DE,0,1
9020951,4600,20120181,SS,1,0
9020970,4500,20100091,LB,0,0
9020976,1800,20130159,CB,0,0
9021003,4500,20060772,LB,0,0
9021205,5110,20040008,CB,1,0
9021409,1400,20090018,DE,0,0
9021535,2200,20120206,WR,0,0
9021933,2700,20120111,TE,0,0
9021945,2120,20110065,NT,1,0
9022123,3300,20080543,LB,0,0
9022268,3300,20130711,LB,0,0
9022270,3300,20130713,CB,0,0
9022282,2520,19980004,DB,1,0
9022387,2520,20050042,LB,0,0
9022461,2520,19980004,DB,0,0
9022503,2120,20130734,ILB,0,0
9022523,2120,20090015,ILB,1,0
9022547,4600,20100014,FS,0,0
9022574,4600,20110242,LB,1,0
9022688,2510,20130030,LB,1,0
9022747,2510,20120444,S,1,0
9022806,2510,20110014,DE,0,0
9023017,610,20120124,CB,1,0
9023147,2200,20080716,LB,1,0
9023245,2200,20090131,CB,1,0
9023349,2200,20080716,LB,0,0
9023406,2200,20110240,FB,1,0
9023428,2200,20030138,OLB,0,0
9023524,1400,20120477,SS,1,0
9023553,2200,20080167,OLB,1,0
9023600,2200,20080478,ILB,0,0
9023669,2120,20100102,ILB,0,0
9023673,2200,20080478,ILB,0,0
9023697,2200,20030138,OLB,0,0
9023746,2200,20080478,ILB,1,0
9023809,2250,20110195,LB,0,0
9023958,2310,20060020,LB,1,0
9024023,2200,20030138,OLB,1,0
9024069,2310,20100005,S,0,0
9024137,2700,20120608,DE,0,0
9024192,2200,20080478,ILB,1,0
9024204,2200,20030138,OLB,0,0
9024438,2200,20100156,WR,0,0
9024495,2200,20030138,OLB,1,0
9024509,4600,20030589,DE,1,0
9024584,2510,20110014,DE,1,0
9024646,2510,20080103,DE,0,1
9024817,2100,20110142,DT,0,0
9024819,2100,20100016,DE,0,0
9024855,2200,20030138,OLB,1,0
9025168,610,20130628,DB,1,0
9025183,610,20080011,CB,0,0
9025184,610,20110034,SS,1,0
9025209,2250,20120181,S,1,0
9025294,2250,20040027,DE,0,0
9026000,2250,20110121,S,1,0
9026061,2250,20080113,DB,1,0
9026066,3700,20120059,DE,0,0
9026121,3700,20130874,LB,0,0
9026284,2250,20130702,LB,0,0
9026393,2250,20040027,DE,1,0
9026410,4500,20070011,LB,1,0
9026746,2310,20110070,LB,1,1
9026871,2310,20070711,LB,1,0
9026881,2310,20110639,CB,1,0
9026994,1400,20120137,DE,0,0
9027176,1800,20130193,LB,0,0
9027195,2310,20130667,LB,1,0
9027218,2310,20130670,LB,0,0
9027264,2310,20130660,LB,0,0
9027267,2310,20080578,DL,0,0
9027355,2120,20110011,DE,1,0
9027399,2310,20060020,LB,0,0
9027417,2310,20060020,LB,1,0
9027435,2310,20100005,S,0,0
9027474,2200,20030138,OLB,1,0
9027510,2200,20030138,OLB,1,0
9027536,2200,20100477,CB,0,0
9027571,2200,20080478,ILB,1,0
9027638,2310,20060020,LB,1,0
9027773,2520,20110773,DB,0,0
9027847,2520,20130012,CB,1,0
9027903,2520,19980004,DB,0,0
9027957,2310,20070711,LB,0,0
9028097,4400,20070037,FS,1,0
9028284,200,20030056,DE,0,0
9028331,200,20030056,DE,1,0
9028370,2700,20130250,DB,1,0
9028448,2700,20070108,DT,1,0
9028671,2700,20040071,NT,0,0
9028750,610,20060001,DE,1,0
9028956,2700,20050454,OLB,1,0
9028980,920,20100054,DE,1,0
9029332,2700,20100252,LB,1,0
9029683,4400,20070037,FS,1,1
9029820,2700,20100163,FS,0,0
9029841,4900,20090705,TE,1,0
9029916,4900,20080169,DE,0,0
9029961,4900,20130126,DE,1,0
9030044,750,20090216,CB,0,0
9030267,3000,20130023,DT,1,0
9030299,3000,20040126,DE,0,0
9030419,1050,20110037,LB,1,0
9030429,1050,20060034,LB,1,0
9030580,3000,20090231,S,0,0
9030628,1540,20050191,DT,1,0
9031232,3900,20070046,LB,0,0
9031324,3000,20100100,DE,1,0
9031411,3000,20130538,S,1,0
9031599,5110,20040008,CB,0,0
9031658,610,20090042,FS,0,0
9031671,3200,20110490,DT,0,0
9031727,610,20130635,DT,0,0
9031929,1050,20090057,LB,1,0
9032025,1400,20080407,WLB,1,0
9032029,1400,20110002,SLB,1,0
9032036,1400,20120477,SS,1,0
9032063,1400,20120188,WLB,0,0
9032065,1400,20040098,SLB,0,0
9032120,3200,20100433,LB,1,0
9032392,2200,20030138,OLB,0,0
9032507,3200,20130083,CB,1,0
9032552,2700,20110235,DB,0,1
9032844,3200,20130226,DL,1,0
9032895,3410,20130152,S,1,0
9032967,3200,20080020,CB,1,0
9033010,3200,20060135,DL,0,0
9033128,3200,20060135,DL,1,0
9033216,3900,20030016,S,1,0
9033700,3300,20130711,LB,0,0
9033824,3300,20090096,CB,0,0
9033857,3300,20090014,S,1,0
9033964,3300,20080543,LB,1,0
9033985,3300,20110024,DE,1,0
9034025,3300,20100680,LB,0,0
9034104,3300,20120162,CB,0,0
9034285,750,20030537,S,0,0
9034564,3300,20130705,DE,1,0
9034678,3300,20080037,LB,1,0
9034786,2700,20110235,DB,1,0
9034900,2520,20110773,DB,1,0
9034907,2520,20130233,DE,1,0
9034921,2520,20120614,LB,0,0
9035051,3300,20060210,OT,0,0
9035103,4500,20060772,LB,0,0
9035314,1200,20080143,CB,1,0
9035339,1200,20110040,LB,1,1
9035384,3410,20080063,CB,1,1
9035413,3410,20110949,S,0,0
9035462,3410,20030700,DT,1,0
9035511,1400,20080407,WLB,1,1
9035576,3410,20110019,CB,0,0
9035811,3410,20070020,CB,0,0
9036001,3000,20090231,S,0,0
9036044,3000,20110494,LB,1,0
9036086,3410,20130081,DE,1,0
9036251,3410,20130747,LB,0,0
9036256,3410,20120246,CB,1,0
9036316,3430,20080566,LB,1,0
9036333,2520,20110125,CB,1,0
9036362,2520,20130066,LB,0,0
9036363,2520,20100044,DE,1,0
9036477,3410,20060032,DE,1,0
9036766,4600,20090496,DE,0,0
9036783,4600,20080092,DE,0,0
9036891,5110,20070024,S,1,0
9036920,3410,20030700,DT,0,0
9036952,3410,20050074,DE,1,0
9037035,3430,20060019,CB,0,0
9037061,3430,20110030,DL,0,0
9037165,3430,20060146,S,1,1
9037169,3430,20120552,DL,1,1
9037824,3430,20030018,LB,0,0
9037828,3430,20120016,LB,0,0
9037838,3200,20120021,DE,0,0
9038061,3430,20030018,LB,0,0
9038242,2520,20070577,LB,0,0
9038283,3430,20100134,LB,1,0
9038303,3700,20100212,LB,0,0
9038341,3700,20130651,LB,1,0
9038353,3700,20120204,LB,1,0
9038372,3700,20090043,LB,0,0
9038557,3900,20100052,LB,0,0
9038597,3430,20130013,DL,0,0
9038690,4900,20110084,LB,1,0
9038713,3430,20070047,LB,0,0
9038764,4900,20090664,LB,0,0
9038800,3430,20110054,S,1,0
9038965,1200,20100055,LB,1,0
9039189,1400,20080407,WLB,0,0
9039348,2250,20100247,DE,0,0
9039415,2250,20130033,S,1,0
9039562,2310,20130667,LB/DE,1,0
9039574,2520,20060529,DE,1,0
9039812,3900,20120484,S,0,0
9039922,3900,20070015,LB,1,0
9039971,4400,20080042,WR/KR,0,0
9040077,2520,20050042,LB,1,0
9040092,4400,20110088,CB,0,0
9040187,2100,20130248,S,0,0
9040200,2520,20070577,LB,0,0
9040298,2100,20130070,CB,1,0
9040401,2520,20070577,LB,1,0
9040436,2520,19980004,DB,1,1
9040439,5110,19980417,LB,0,0
9040442,5110,20110016,LB,1,0
9040466,3700,20050146,LB,1,0
9040695,750,20050014,LB,1,0
9040789,750,20120416,DE,0,0
9040818,3700,20090066,CB,1,0
9040912,3700,20120046,LB,0,0
9040914,810,20060062,CB,1,0
9041177,3700,20110620,DE,1,0
9041189,3700,20100013,LB,1,0
9041504,2310,20110070,LB,1,0
9041546,3200,20040673,DL,1,0
9041553,3700,20090607,LB,0,0
9041883,3410,20050008,S,0,0
9041944,3410,20080063,CB,1,0
9041958,3410,20110019,CB,0,0
9042099,3700,20120123,CB,1,0
9042106,3700,20050146,LB,1,0
9042178,3700,20090465,S,0,0
9042208,4400,20030109,OLB,1,1
9042264,3700,20090046,LB,1,0
9042313,3700,20120123,CB,0,0
9042447,325,20040039,ILB,1,0
9042626,610,20110003,DT,0,0
9042714,810,20040017,LB,1,0
9042764,3900,20070170,CB,0,0
9042779,810,20100075,S,1,0
9042841,810,20030068,LB,1,0
9042952,3900,20030016,S,1,0
9043050,3900,20020242,DE,1,0
9043091,1050,20090057,LB,0,0
9043221,3900,20040111,S,1,0
9043323,3900,20090453,NT,1,0
9043415,3900,20070046,LB,0,0
9043459,3900,20020242,DE,1,0
9043532,3900,20130527,LB,0,0
9043594,2700,20050454,OLB,1,0
9043647,3900,20050426,K,0,0
9044042,920,20070021,S,1,0
9044156,920,20120167,S,1,0
9044159,4400,20110050,CB/S,1,0
9044331,4400,20100164,CB,1,0
9044342,4400,20110018,DE,0,0
9044444,4400,20130179,OLB,1,0
9045073,4400,20090584,ILB,1,0
9045086,3410,20050074,DE,1,0
9045191,4400,20120018,OLB,0,0
9045279,4400,20100700,WR,1,0
9045506,4500,20090582,LB,0,0
9045782,3800,20090092,CB,0,0
9045831,4600,20050439,CB,1,0
9045852,4600,20070085,DT,0,0
9045865,4600,20050611,LB,1,0
9045889,4600,20100130,LB,1,0
9046037,2250,20130033,S,1,0
9046143,4600,20080092,DE,1,0
9046146,3000,20060212,DT,0,0
9046316,3300,20130015,S,0,0
9046321,4600,20080092,DE,1,0
9046496,4600,20090496,DE,1,0
9046548,4600,20080092,DE,0,0
9046721,2520,20120780,RB,0,0
9046739,4600,20130832,DE,1,0
9046748,4600,20120015,DE,0,1
9046838,4600,20080092,DE,1,0
9046930,4600,20050611,LB,1,0
9046938,4500,20110007,LB,1,0
9047023,4600,20090496,DE,0,0
9047054,4600,20080092,DE,1,0
9047058,4500,20100091,LB,0,0
9047170,4600,20110636,WR,0,0
9047294,4900,20130655,WR,1,0
9047470,2100,20070019,S,1,0
9047479,2100,20090230,LB,1,0
9047484,2100,20090203,CB,0,0
9047509,2100,20090230,LB,0,0
9047636,3800,20040033,LB,1,0
9047675,4500,20070011,LB,1,0
9047697,4500,20130088,LB,1,0
9047985,750,20050014,LB,1,0
9048026,4500,20060008,S,0,0
9048085,1400,20110067,MLB,1,0
9048089,1400,20120477,SS,1,0
9048240,4500,20100091,LB,1,0
9048498,4500,20060008,S,1,0
9048661,2200,20080478,ILB,1,0
9048681,4500,20060772,LB,1,0
9048842,4500,20100091,LB,0,0
9049102,2510,20130030,LB,1,0
9049173,2510,20110014,DE,0,0
9049184,3800,20130069,S,1,0
9049288,2510,20050135,S,0,0
9049293,2510,20110014,DE,1,0
9049303,2510,20130030,LB,0,0
9049310,3800,20110103,LB,0,0
9049329,325,20110164,CB,0,0
9049332,325,20120745,S,1,0
9049340,325,20130032,S,1,0
9049438,2510,20130797,CB,1,0
9049522,2510,20120065,CB,1,0
9049635,810,20130117,LB,0,0
9049666,2510,20130092,WR,0,0
9049671,2510,20110014,DE,1,0
9049804,2510,20130866,S,0,0
9049881,2250,20090062,DT,0,0
9049908,2510,20100447,S,1,0
9049914,2510,20120014,DT,0,0
9049923,2510,20080002,DE,0,0
9050116,2510,20110014,DE,1,0
9050301,4600,20120015,DE,0,0
9050383,4500,20100173,RB,0,0
9050425,2510,20130030,LB,1,0
9050481,4500,20100091,LB,1,0
9050563,2510,20130030,LB,1,0
9050579,4900,20110020,DE,1,0
9050584,4900,20100217,LB,1,0
9050640,2510,20130030,LB,1,0
9050804,2100,20110077,DT,1,0
9050840,4900,20120589,CB,1,0
9050988,4900,20070014,CB,0,0
9051062,4900,20070126,S,1,0
9051290,325,20120169,CB,0,0
9051888,4900,20110020,DE,0,0
9051936,3300,20110024,DE,1,0
9052020,4900,20070014,CB,1,0
9052200,4900,20120058,LB,0,0
9052312,4900,20120174,DB,0,0
9052396,5110,20080032,DE,1,0
9052491,3800,20090594,LB,0,0
9052688,200,20130415,LB,1,0
9052884,2100,20110039,LB,1,0
9052914,2120,20130057,S,0,0
9052958,2120,20110011,DE,0,0
9053137,2250,20070034,LB,1,0
9053173,2100,20110109,LB,0,0
9053289,2250,20060115,CB,1,0
9053297,2250,20080175,LB,0,0
9053362,2100,20070019,S,1,0
9053481,2310,20060020,LB,0,0
9053536,2100,20120052,LB,1,0
9053620,2100,20110142,DT,1,0
9053782,4400,20110234,ILB,0,0
9054118,2100,20130202,CB,1,1
9054192,5110,20080123,LB,1,0
9054198,610,20110100,FS,0,0
9054240,610,20130143,DB,0,0
9054368,810,20070406,WR/KR,0,0
9054546,5110,20070055,CB,1,0
9054711,1540,20130005,DE,0,0
9054933,2310,20100594,LB,0,0
9054945,2310,20120120,LB,1,0
9055104,5110,20130051,CB,0,0
9055119,3410,20110949,S,1,0
9055132,5110,20110016,LB,1,0
9055145,3700,20050146,LB,1,0
9055267,5110,20070055,CB,1,0
9055361,5110,20110016,LB,1,0
9055362,3900,20130017,LB,1,0
9055365,5110,20130191,S,1,0
9055430,3900,20130111,S,1,0
9055721,4500,20010004,DT,0,0
9055727,5110,20040008,CB,1,0
10000273,3800,20080050,DE,0,0
10000514,2310,20110070,LB,0,0
10000610,3800,20140027,S,1,0
10000711,2510,20130030,LB,0,0
10000773,3800,20140084,DE,1,0
10000844,3800,20060091,DE,1,0
10000934,3700,20100037,S,1,0
10001010,4400,20110050,SS,1,0
10001089,4400,20140050,OLB,1,0
10001314,3800,20130757,S,0,0
10001457,4500,20110426,LB,1,0
10001536,200,20090055,S,1,0
10001711,750,20140465,LB,1,0
10001822,810,20140014,CB,0,0
10002013,1050,20090057,LB,1,0
10002174,200,20130435,LB,0,0
10002230,1540,20080054,DE,0,0
10002247,1540,20030039,CB,0,0
10002258,1540,20130005,DE,0,0
10002332,2700,20120453,S,1,1
10002498,3300,20090042,S,1,0
10002640,200,20090055,S,1,0
10002726,3900,20040111,S,0,0
10002811,4900,20100104,CB,1,0
10002828,200,20130435,LB,1,0
10002847,4900,20120589,CB,1,0
10002884,200,20130127,DE,1,0
10002887,4900,20120058,LB,1,0
10003155,325,20110165,OLB,1,0
10003422,325,20130094,DT,1,0
10003517,920,20120454,LB,1,0
10003698,1050,20090057,LB,0,0
10003731,1050,20060008,DB,0,0
10003741,325,20130032,S,0,1
10003835,2250,20110195,LB,1,0
10003973,325,20040039,ILB,1,0
10004076,325,20140017,LB,1,0
10004172,325,20050132,DE,1,0
10004332,4500,20130157,DT,0,0
10004343,4500,20130157,DT,1,0
10004461,325,20060012,DT,1,0
10004507,325,20100685,ILB,0,0
10004662,5110,20120119,LB,0,0
10004857,610,20100031,DE,1,0
10005254,1800,20020002,LB,0,0
10005261,610,20060001,DE,0,0
10005280,610,20120010,CB,0,0
10005320,610,20120105,LB,1,0
10005360,2310,20110639,CB,1,0
10005400,2310,20110136,FB,1,0
10005612,3000,20090150,LB,0,0
10005615,3000,20060017,LB,1,0
10005629,3000,20120029,S,1,0
10005706,3000,20100100,DE,1,0
10005837,3200,20120021,DE,1,0
10005852,3200,20100027,DB,1,0
10005958,610,20060134,DT,1,0
10006062,3410,20140152,S,0,0
10006092,3410,20140678,DE,0,0
10006372,4400,20110018,DE,0,0
10006429,610,20110847,DT,0,0
10006438,4900,20120058,LB,1,0
10006483,4900,20090070,DE,1,0
10006706,750,20130744,CB,1,0
10006733,3800,20110103,LB,1,0
10006871,750,20050014,LB,1,0
10006994,610,20090182,DE,1,0
10007109,750,20130148,LB,0,0
10007126,810,20120184,CB,1,0
10007134,810,20100213,DE,1,0
10007192,810,20140857,RB,0,0
10007249,750,20080027,CB,1,0
10007264,750,20130044,DT,1,0
10007386,1050,20120211,LB,0,0
10007404,1050,20120100,WR,1,0
10007424,750,20080027,CB,0,0
10007448,750,20080027,CB,1,0
10007556,750,20050763,LB,1,0
10007766,750,20070083,DE,1,0
10007803,3300,20100680,OLB,1,0
10007815,750,20080027,CB,0,0
10007819,750,20130738,DE,0,0
10007988,3900,20130017,LB,1,0
10008032,3900,20130111,S,1,0
10008110,4600,20110242,LB,0,0
10008262,750,20140060,DE,0,0
10008292,750,20110567,DE,1,0
10008306,4900,20100104,CB,1,0
10008327,750,20110190,S,0,0
10008333,750,20060043,S,1,0
10008364,4900,20120058,LB,0,0
10008415,610,20080011,CB,1,0
10008611,1200,20070026,DE,1,0
10008759,810,20110053,DT,0,0
10008975,1800,20110131,CB,0,0
10009047,2250,20060115,CB,1,0
10009232,810,20060119,WR,0,0
10009287,2700,20050454,DE,1,0
10009294,2700,20060215,CB,1,0
10009491,810,20140131,S,1,0
10009621,3300,20100680,OLB,0,0
10009867,4900,20100003,DT,1,0
10009941,810,20110053,DT,0,0
10009952,810,20130233,DE,1,0
10009968,810,20130756,CB,1,0
10010245,920,20100120,DT,0,0
10010254,325,20040039,ILB,0,0
10010315,325,20060012,DT,1,0
10010566,920,20140239,WR,1,0
10010599,1050,20120463,DB,1,0
10010834,1400,20110002,LB,1,0
10010848,1400,20090114,S,0,0
10011102,2250,20120564,DE,0,0
10011237,3430,20140233,LB,0,0
10011262,3430,20120077,LB,1,0
10011328,3430,20110522,LB,1,0
10011382,3430,20140210,LB,0,0
10011398,3900,20090007,WR,0,0
10011558,3900,20100178,LB,1,0
10011913,810,20140859,CB,1,0
10011925,810,20130233,DE,0,0
10012094,1050,20120205,DL,0,0
10012161,1050,20140071,LB,0,0
10012217,2120,20110011,DE,0,0
10012268,2120,20090015,ILB,1,0
10012420,1050,20090057,LB,1,0
10012465,1050,20130708,LB,0,0
10012474,1050,20100007,DB,1,0
10012528,1050,20100523,WR,0,0
10012654,2510,20140013,DT,1,0
10012915,1050,20130218,DB,1,0
10013015,1050,20090057,LB,0,0
10013019,2520,20120824,FB,0,0
10013037,1050,20060008,DB,1,0
10013228,3900,20090047,S,1,0
10013522,1200,20080143,CB,0,0
10013665,1200,20100008,LB,0,0
10013713,1200,20130695,LB,0,0
10013723,1200,20130645,DT,1,0
10013910,1540,20030039,CB,0,0
10013913,1200,20100571,S,0,0
10013945,1540,20060063,DE,0,0
10014058,1200,20070026,DE,1,0
10014067,1200,20140034,DE,1,0
10014094,2120,20100136,S,1,0
10014124,2120,20110485,ILB,1,0
10014347,1200,20080143,CB,1,0
10014354,2200,20090041,CB,1,0
10014498,1200,20100008,LB,1,0
10014545,1200,20070048,LB,1,0
10014673,1200,20100571,S,1,0
10014705,1200,20070048,LB,1,0
10014752,1200,20120081,DE,0,0
10014789,3700,20120123,CB,1,0
10014877,4500,20090582,LB,1,0
10015060,5110,20070024,S,1,0
10015069,5110,20140102,CB,1,0
10015166,1200,20060191,DE,0,0
10015169,5110,20070024,S,0,0
10015379,1400,20140031,CB,1,0
10015420,1400,20090114,S,0,0
10015443,610,20130105,S,1,0
10015759,2200,20140585,CB,0,0
10015806,1400,20110108,S,0,0
10015832,2200,20080478,ILB,0,0
10015927,2200,20140166,DE,1,0
10016103,1400,20120142,LB,0,0
10016212,1400,20130028,DT,0,1
10016272,1400,20080020,CB,0,0
10016274,1400,20110460,CB,0,0
10016279,1400,20110045,S,0,0
10016318,2700,20140629,RB,1,0
10016321,2700,20140629,RB,1,1
10016415,2520,20050074,DE,1,0
10016450,2520,20130636,LB,0,0
10016536,1400,20130440,LB,1,0
10016696,4400,20070037,FS,0,0
10016787,1400,20140031,CB,0,0
10017048,1540,20070737,S,0,0
10017117,610,20100031,DE,0,0
10017165,610,20110003,DT,0,0
10017243,810,20040126,DE,1,0
10017290,810,20140857,RB,0,0
10017410,1540,20100638,DE,0,0
10017434,1050,20080720,WR,0,0
10017484,1540,20100535,DT,1,0
10017505,1050,20130488,DB,1,0
10017557,1540,20110013,DT,1,0
10017652,1800,20020002,LB,1,0
10017807,2250,20130210,CB,1,0
10017823,2250,20100254,LB,1,0
10018135,1540,20080054,DE,0,0
10018219,1540,20050191,DT,1,0
10018362,3410,20050008,S,0,0
10018571,4900,20110104,TE,1,0
10018627,4900,20090016,DE,0,0
10018629,1540,20070737,S,0,1
10018697,200,20080113,S,0,0
10018953,750,20070083,DE,0,0
10019082,810,20030068,LB,1,0
10019085,1800,20020002,LB,1,0
10019104,1800,20120562,WR,0,0
10019176,1800,20020002,LB,0,0
10019219,1200,20060191,DE,1,0
10019263,1800,20020002,LB,1,0
10019278,1200,20090606,S,0,0
10019353,1800,20120028,LB,0,0
10019368,1540,20070737,S,1,0
10019577,2310,20110081,CB,1,0
10019729,1800,20100071,S,1,0
10019933,3200,20130052,LB,0,0
10020247,1800,20120028,LB,1,0
10020271,1800,20120677,S,1,0
10020373,1800,20120562,WR,0,0
10020408,3700,20120059,DE,0,0
10020704,2120,20120026,OLB,0,0
10020807,325,20130520,CB,0,0
10020936,610,20100062,LB,1,0
10020951,2120,20130057,SS,0,0
10021398,2200,20090025,CB,1,0
10021407,2200,20130024,OLB,1,0
10021428,2120,20110011,DE,0,0
10021522,2250,20030589,DE,1,0
10021607,3700,20120046,LB,0,0
10022007,2100,20090203,CB,1,0
10022047,2120,20110011,DE,1,0
10022176,2120,20130057,SS,1,0
10022189,5110,20110016,LB,1,0
10022233,2200,20040420,S,1,0
10022340,325,20100447,S,0,0
10022348,325,20100437,S,1,0
10022383,325,20130032,S,1,0
10022397,2200,20120064,TE,0,0
10022421,920,20100054,DE,1,0
10022638,920,20140024,CB,1,0
10022695,920,20100438,LB,0,0
10022721,2200,20080478,ILB,1,0
10022794,2120,20130717,CB,1,0
10022906,2250,20030589,DE,1,0
10022920,2250,20130064,CB,0,0
10022923,2250,20140159,DE,1,0
10022935,2200,20100157,DE,1,0
10022941,2250,20080121,DE,1,0
10022961,2250,20120564,DE,0,0
10023173,3200,20130052,LB,0,0
10023307,3300,20100680,OLB,0,1
10023383,2200,20140885,LB,0,0
10023418,2200,20040420,S,1,0
10023510,3410,20110418,LB,0,0
10023550,3410,20140818,LB,1,0
10023624,3700,20050146,LB,0,0
10023728,3700,20120012,DE,1,0
10023951,5110,20110016,LB,1,0
10023960,2200,20120092,WR,0,0
10023998,2200,20140166,DE,0,0
10024028,5110,20100103,LB,1,0
10024056,2200,20080167,OLB,1,0
10024100,2200,20090131,CB,0,0
10024384,2250,20140144,LB,1,0
10024535,1200,20100226,DE,1,0
10024541,2250,20110195,LB,1,0
10024589,1200,20120158,DE,0,0
10024740,2250,20090059,S,0,0
10024869,2200,20060034,ILB,1,0
10024915,2200,20130024,OLB,0,1
10025000,2700,20120072,DE,0,1
10025028,2700,20130104,LB,1,0
10025232,2250,20080175,LB,1,0
10025265,2250,20130064,CB,1,0
10025307,2250,20030589,DE,1,0
10025431,2250,20130556,DT,1,0
10025480,2250,20090062,DT,0,0
10025501,2250,20100010,DE,1,0
10025654,2100,20100016,LB/DE,0,0
10025789,920,20040117,DE,1,0
10025879,920,20110066,DE,1,0
10026011,2310,20110070,LB,1,0
10026085,1400,20110045,S,1,0
10026124,2510,20110014,DE,0,0
10026144,2510,20140013,DT,1,0
10026273,2310,20120114,DT,0,0
10026478,2310,20110070,LB,0,0
10026490,2310,20060020,LB,1,0
10026570,3430,20120242,S,0,0
10026800,2520,20110773,S,1,0
10026926,4400,20130772,S,0,0
10026977,2310,20110070,LB,1,0
10027051,2310,20140613,WR,0,0
10027085,2310,20110070,LB,0,1
10027114,4600,20120015,LB,0,1
10027117,4600,20100014,FS,1,0
10027149,4600,20100014,FS,1,0
10027235,2310,20110136,FB,0,0
10027398,3800,20060091,DE,1,0
10027517,2510,20120039,CB,0,0
10027532,3800,20120177,CB,0,0
10027563,2510,20130030,LB,1,0
10027839,1400,20050011,DE,0,0
10027952,2510,20140041,DB,1,0
10028010,1800,20140551,LB,0,0
10028101,3000,20060606,DT,0,0
10028381,3410,20140811,RB,1,0
10028657,2510,20080103,DE,1,0
10028686,2510,20110014,DE,1,0
10028700,2510,20110014,DE,0,0
10028860,4600,20110242,LB,0,0
10028891,2510,20120444,S,1,0
10028910,4500,20090582,LB,0,0
10029099,325,20060126,OLB,0,0
10029232,610,20100031,DE,1,0
10029301,610,20110100,S,1,0
10029377,2700,20120072,DE,0,0
10029387,1200,20140875,CB,1,0
10029391,1200,20140119,LB,0,0
10029485,1200,20140254,CB,0,0
10029686,2700,20120072,DE,0,0
10029696,1800,20090026,LB,1,0
10029756,2310,20060020,LB,0,0
10029780,2700,20100028,DT,1,0
10029821,2700,20130104,LB,0,0
10029855,2700,20060758,CB,1,0
10030247,3200,20130052,LB,1,0
10030280,3200,20130083,CB,1,0
10030326,2700,20050454,DE,1,0
10030391,2700,20050454,DE,1,0
10030453,2700,20100163,S,1,0
10030575,3430,20070047,LB,1,0
10030661,4400,20140721,CB,0,0
10030698,2700,20120072,DE,1,0
10030814,3000,20140009,LB,0,0
10031123,750,20050014,LB,0,0
10031157,750,20070083,DE,0,0
10031211,750,20140148,CB,0,0
10031428,1540,20130005,DE,0,0
10031467,1540,20100638,DE,1,1
10031587,3000,20140009,LB,0,0
10031866,3200,20080598,CB,0,0
10031927,3430,20110054,S,0,0
10031936,3000,20090150,LB,0,1
10031943,3000,20100767,S,1,0
10031967,3430,20110126,RB,1,0
10032024,3000,20100678,CB,0,0
10032090,2520,20140235,DE,0,0
10032403,325,20100437,S,0,0
10032455,325,20140017,LB,0,0
10032531,3200,20130052,LB,1,1
10032539,3200,20130083,CB,0,0
10032628,3200,20130052,LB,1,0
10032969,3200,20140198,DL,1,0
10033137,3200,20070014,CB,1,0
10033171,3200,20120693,RB,1,0
10033212,3200,20080598,CB,1,0
10033376,1400,20140031,CB,0,0
10033656,2200,20090041,CB,0,0
10033900,2700,20110068,LB,0,0
10033922,3200,20120025,LB,0,0
10033931,3200,20120021,DE,0,0
10034335,3200,20120025,LB,1,0
10034358,3700,20130136,S,0,0
10034430,3200,20140962,CB,1,0
10034553,200,20080113,S,0,0
10034607,200,20130243,S,1,0
10034654,200,20080154,DE,1,0
10034841,325,20130094,DT,0,0
10034850,3300,20140673,S,1,0
10034984,750,20120143,CB,1,0
10035105,3300,20080037,ILB,0,0
10035179,3300,20120162,CB,0,0
10035293,3300,20100680,OLB,0,0
10035294,920,20130996,LB,0,0
10035300,920,20100054,DE,1,0
10035465,3300,20140660,OLB,1,0
10035468,1800,20080152,DT,1,0
10035700,3300,20120680,DE,1,0
10035807,4500,20060772,LB,1,0
10035971,3300,20140659,DB,0,0
10036064,3300,20130015,S,1,0
